PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Gonsior, M; Schmitt-Kopplin, P; Bastviken, D				Gonsior, M.; Schmitt-Kopplin, P.; Bastviken, D.			Depth-dependent molecular composition and photo-reactivity of dissolved organic matter in a boreal lake under winter and summer conditions	BIOGEOSCIENCES												Transformations of dissolved organic matter (DOM) in boreal lakes lead to large greenhouse gas emissions as well as substantial carbon storage in sediments. Using novel molecular characterization approaches and photochemical degradation experiments we studied how seasonal patterns in water column stratification affected the DOM in a Swedish lake under early spring and summer conditions. Dissolved organic carbon (DOC) concentrations were consistently higher above the sediment when compared to surface waters throughout the sampling periods. Photobleaching alone could not explain this difference in DOC because the lake was covered by 40 cm-thick ice during late winter sampling and still showed the same DOC trend. The differences in the molecular diversity between surface DOM in winter and summer were consistent with ongoing photobleaching/ decarboxylation and a possible bacterial consumption of photo-products. Additional photo-degradation experiments using simulated sunlight showed a production of highly oxidized organic molecules and low molecular weight compounds in all late winter samples and also in the deep water sample in summer. In the surface summer DOM sample, few such molecules were produced during the photo-degradation experiments, confirming that DOM was already photobleached prior to the experiments. This study suggests that photobleaching, and therefore also the ice cover during winter, plays a central role in surface DOM transformation, with important differences in the molecular composition of DOM between surface and deep boreal lake waters. The release of DOC from boreal lake sediments also contribute to this pattern. Photochemical degradation of DOM may be more extensive following ice-out and water column turnover when non-light exposed and thereby photosensitive DOM is photo-mineralized. Hence, the yearly DOM photo-mineralization may be greater than inferred from studies of recently light-exposed DOM.				Gonsior, Michael/D-3964-2012; Schmitt-Kopplin, Philippe/H-6271-2011; 	Gonsior, Michael/0000-0003-0542-4614; Schmitt-Kopplin, Philippe/0000-0003-0824-2664; Bastviken, David/0000-0003-0038-2152												1726-4170	1726-4189					2013	10	11					6945	6956		10.5194/bg-10-6945-2013						WOS:000327814700013		
J	Asmala, E; Autio, R; Kaartokallio, H; Pitkanen, L; Stedmon, CA; Thomas, DN				Asmala, E.; Autio, R.; Kaartokallio, H.; Pitkanen, L.; Stedmon, C. A.; Thomas, D. N.			Bioavailability of riverine dissolved organic matter in three Baltic Sea estuaries and the effect of catchment land use	BIOGEOSCIENCES												The microbial degradation of dissolved organic carbon and nitrogen (DOC, DON) was studied in three Finnish boreal estuaries with contrasting land use patterns (Kiiminkijoki - natural forest and peatland; Kyronjoki - agricultural; Karjaanjoki - mixed/urban). Bioassays of 12-18 d long durations were used in 3 seasons at in situ temperatures. Besides the bulk parameters, a suite of dissolved organic matter (DOM) quality parameters were also investigated, including colored DOM (CDOM), fluorescent DOM and the molecular weight of DOM. Bioavailable DOC and DON pools varied significantly between the estuaries, from 7.9 to 10.6% and from 5.5 to 21.9 %, respectively. DOM originating from the catchment dominated by natural forests and peatlands (Kiiminkijoki) had the lowest DOC and DON degradation rates, as well as the lowest proportions of biodegradable DOC and DON. A greater proportion of agricultural land in the catchment increased the bioavailability of DON, but not the bioavailability of DOC (Kyronjoki). Additionally, DOM quality varied significantly between the estuaries, and DOM originating from the agricultural Kyronjoki catchment sustained higher DOC and DON degradation rates and higher bacterial growth efficiency (BGE) compared to those of the natural forest and peat dominated Kiiminkijoki catchment. The quality of DOM, indicated by differences in CDOM, fluorescent DOM and molecular weight, varied between estuaries with differing land use and was concluded to be major driver of BGE of these systems and thereafter to the microbial CO2 fluxes from the estuaries. The differences in BGE resulted in a 5-fold difference in the calculated daily bacterial CO2 emissions between the study's estuaries due to bacterial activity, ranging from 40 kg C d(-1) in the Karjaanjoki estuary to 200 kg C d(-1) in the Kyronjoki estuary. Lower DOC : DON ratios, smaller molecular weight and higher CDOM absorption spectral slope values of DOM resulted in higher proportion of the initial DOC and DON being transferred to microbial growth and therefore to the pelagic food web. The pristine, peatland and forest-dominated Kiiminkijoki catchment had the lowest BGE, and therefore proportionally highest CO2 fluxes.				Thomas, David/B-1448-2010; Stedmon, Colin/B-5841-2008; 	Thomas, David/0000-0001-8832-5907; Stedmon, Colin/0000-0001-6642-9692; Asmala, Eero/0000-0002-9150-1227												1726-4170	1726-4189					2013	10	11					6969	6986		10.5194/bg-10-6969-2013						WOS:000327814700015		
J	Yamashita, Y; Nosaka, Y; Suzuki, K; Ogawa, H; Takahashi, K; Saito, H				Yamashita, Y.; Nosaka, Y.; Suzuki, K.; Ogawa, H.; Takahashi, K.; Saito, H.			Photobleaching as a factor controlling spectral characteristics of chromophoric dissolved organic matter in open ocean	BIOGEOSCIENCES												Chromophoric dissolved organic matter (CDOM) ubiquitously occurs in marine environments and plays a significant role in the marine biogeochemical cycles. Basin scale distributions of CDOM have recently been surveyed in the global ocean and indicate that quantity and quality of oceanic CDOM are mainly controlled by in situ production and photobleaching. However, factors controlling the spectral parameters of CDOM in the UV region, i.e., spectral slope of CDOM determined at 275-295 nm (S275-295) and the ratio of two spectral slope parameters (S-R); the ratio of S275-295 to S350-400, have not been well documented. To evaluate the factor controlling the spectral characteristics of CDOM in the UV region in the open ocean, we determined the quantitative and qualitative characteristics of CDOM in the subarctic and subtropical surface waters (5-300 m) of the western North Pacific. Absorption coefficients at 320 nm in the subarctic region were higher than those in the subtropical region throughout surface waters, suggesting that magnitudes of photobleaching were different between the two regions. The values of S275-295 and SR were also higher in the subtropical region than the subarctic region. The dark microbial incubation showed biodegradation of DOM little affected S275-295, but slightly decreased SR. On the other hand, increases in S275-295 and relative stableness of SR were observed during photo-irradiation incubations respectively. These experimental results indicated that photobleaching of CDOM mainly induced qualitative differences in CDOM at UV region between the subarctic and subtropical surface waters. The results of this study imply that S275-295 can be used as a tracer of photochemical history of CDOM in the open ocean.				Yamashita, Youhei/A-3858-2012; Suzuki, Koji/A-4349-2013	Yamashita, Youhei/0000-0002-9415-8743; Suzuki, Koji/0000-0001-5354-1044												1726-4170	1726-4189					2013	10	11					7207	7217		10.5194/bg-10-7207-2013						WOS:000327814700029		
J	Sjostedt, J; Pontarp, M; Tinta, T; Alfredsson, H; Turk, V; Lundberg, P; Hagstrom, A; Riemann, L				Sjostedt, Johanna; Pontarp, Mikael; Tinta, Tinkara; Alfredsson, Hanna; Turk, Valentina; Lundberg, Per; Hagstrom, Ake; Riemann, Lasse			Reduced diversity and changed bacterioplankton community composition do not affect utilization of dissolved organic matter in the Adriatic Sea	AQUATIC MICROBIAL ECOLOGY												To obtain insights into the coupling between community composition, diversity and community function, bacterioplankton assemblages from the Gulf of Trieste (Northern Adriatic Sea) were exposed to increasing environmental stress throughout 2 wk in continuous seawater cultures to construct communities differing in composition and diversity. The assemblages were exposed to (1) decreased temperature, (2) decreased temperature and phosphate addition or (3) decreased temperature, phosphate addition and lowered oxygen level. Bacterial and viral abundances as well as bacterial community composition stabilized during the second week of the experiment. Denaturing gradient gel electrophoresis and pyrosequencing of 16S rRNA genes showed dramatic reductions in bacterial diversity in all treatments and major compositional differences relative to the inoculum. Nevertheless, no differences in the ability to exploit dissolved organic carbon (DOC) were found for the acquired communities relative to the inoculum, indicating that the bacterial communities were functionally redundant. We speculate that oscillations in exploitation of the DOC pool in situ are mainly governed by factors limiting the overall bacterial growth, rather than perturbations affecting only subsets of the microbial biota.				Riemann, Lasse/J-7091-2014	Riemann, Lasse/0000-0001-9207-2543												0948-3055	1616-1564					2013	71	1					15	U132		10.3354/ame01660						WOS:000327552900002		
J	Zhi, EQ; Song, YH; Yu, HB; Duan, L; Wei, J				Zhi, Erquan; Song, Yonghui; Yu, Huibin; Duan, Liang; Wei, Jian			FLUORESCENCE AND HETEROGENEITY ANALYSIS FOR CHARACTERIZING COMPOSITION AND DISTRIBUTION OF DISSOLVED ORGANIC MATTER FROM SURFACE WATER AND SEDIMENT PORE WATER IN TYPICAL ESTUARINE TRIBUTARIES	FRESENIUS ENVIRONMENTAL BULLETIN												Composition and distribution of dissolved organic matter (DOM) from surface water and sediment pore water was investigated by fluorescence spectroscopy with fluorescence regional integration (FRI) analysis and heterogeneity analysis in estuarine environments in Liaohe River basin, China. Aromatic protein materials were the major components for DOM in both waters, which consisted of small-molecular size and low level of aromatic carbon. While the content of fulvic- and humic-like materials was low, these materials contained macro-molecules and high level of aromatic. The abundance of soluble microbial byproducts was the lowest one. The components of DOM from the surface water rendered decreasing gradients from tributaries to confluent estuary, while this trend was not obvious in the pore water due to sediment dredging in the tributaries. The fulvic- and humic-like materials and microbial byproducts were more significant discriminant parameters of spatial variation than aromatic protein materials.																	1018-4619	1610-2304					2013	22	10A					3041	3047								WOS:000327108100011		
J	Piccini, C; Conde, D; Pernthaler, J; Sommaruga, R				Piccini, Claudia; Conde, Daniel; Pernthaler, Jakob; Sommaruga, Ruben			Photoalteration of macrophyte-derived chromophoric dissolved organic matter induces growth of single bacterial populations in a coastal lagoon	JOURNAL OF LIMNOLOGY												Photochemical degradation is an important process involved in the decay of macrophytes, but little is known on the response of heterotrophic bacteria to the chromophoric dissolved organic matter (CDOM) derived from different plant species. Here, we assessed the effect of photoaltered CDOM derived from Schoenoplectus californicus and Ruppia maritima on the composition and production of a bacterial community from a productive subtropical coastal lagoon. Chromophoric dissolved organic matter from plants extracts was characterised by optical methods before and after exposure to natural full solar radiation. Afterwards, bacteria from the lagoon were added and incubated in these extracts for 5 h. We found that CDOM from the plant extracts underwent photoalteration after exposure to natural solar radiation, inducing shifts in the original bacterial community composition. In both macrophyte extracts, the bacterial community significantly changed and became dominated by two populations with distinctive morphology. The main enriched bacteria in both plant extracts were large filaments that made up to 99% of the community biovolume. In the R. maritima extract, another type of enriched bacteria was detected, consisting of large rods. 16S rDNA sequencing showed that the enriched bacterial populations belonged to Exiguobacterium sp. (filaments) and Acinetobacter sp. (rods). Morphotype identities were confirmed by fluorescence in situ hybridisation using specific probes targeting those taxa. Our results suggest that solar-induced photoalteration of plant material in this coastal lagoon results in the growth of opportunistic bacterial taxa.				Sommaruga, Ruben/E-5335-2011	Sommaruga, Ruben/0000-0002-1055-2461												1129-5767	1723-8633					2013	72	3					582	591		10.4081/jlimnol.2013.e49						WOS:000326626700017		
S	Chen, P; Mao, ZH; Huang, HQ		Singh, UN		Chen Peng; Mao Zhihua; Huang Haiqing			Analysis of the Characters of Chromophoric Dissolved Organic Matter in Water Using Laser Induced Fluorescence and Spectral Fluorescence Signature	LIDAR REMOTE SENSING FOR ENVIRONMENTAL MONITORING	Proceedings of SPIE				Conference on Lidar Remote Sensing for Environmental Monitoring XIV	AUG 25-26, 2013	San Diego, CA	SPIE				A sort of analytical method of fast diagnosis of chromophoric dissolved matter (CDOM) in water is discussed. The total luminescence spectra (TLS) of CDOM in several types of water samples with laser-induced fluorescence (LIF) measurements using a 405 nm wavelength excitation source were measured in the laboratory, and the spectra of CDOM were pointed out and obtained with spectral fluorescence signature (SFS) technique. The spectrum of water Raman scattering and fluorescence of CDOM were separated from TLS with fitting Gaussian of the least squares method, and the curve of fluorescence peak intensity of CDOM against corresponding concentration of CDOM is showed. High correlation (R-2 = 0.93) was observed between concentration of CDOM and fluorescence normalized to water Raman scattering. The results have presented the capability of the LIF technique as an integrated tool for research and observations.																	0277-786X		978-0-8194-9722-2				2013	8872								88720N	10.1117/12.2022703						WOS:000326708100015		
J	Sanguanpak, S; Chiemchaisri, C; Chiemchaisri, W; Yamamoto, K				Sanguanpak, Samunya; Chiemchaisri, Chart; Chiemchaisri, Wilai; Yamamoto, Kazuo			Removal and transformation of dissolved organic matter (DOM) during the treatment of partially stabilized leachate in membrane bioreactor	WATER SCIENCE AND TECHNOLOGY												The removal of dissolved organic matter (DOM) during municipal solid waste leachate treatment in a membrane bioreactor (MBR) was investigated. The MBR was operated with fouled and cleaned membranes, at a time. DOM, mixed liquor, and effluent were characterized by fractionation and fluorescence excitation-emission matrix (EEM) spectroscopy. Results showed DOM removals of 82% during the MBR operation with the fouled membrane. The DOM characterization indicated that most of the hydrophilic compounds and protein-like substances could be significantly removed by microbial activities in the treatment processes. Furthermore partial removal or transformation of organic substances was observed during membrane filtration. The fouled membrane improved DOM rejection by only about 2% when compared to the cleaned membrane, which demonstrated the significance of irreversible foulants on DOM rejection. There were insignificant differences in DOM fractionation and EEM fluorescence spectra between water samples filtered through the fouled and cleaned membranes.					Chiemchaisri, Chart/0000-0003-0078-563X												0273-1223						2013	68	5					1091	1099		10.2166/wst.2013.350						WOS:000324544800017	24037161	
J	Huang, CC; Li, YM; Yang, H; Sun, DY; Xu, LJ; Chen, X				Huang, Chuang-Chun; Li, Yun-Mei; Yang, Hao; Sun, De-Yong; Xu, Liang-Jiang; Chen, Xia			Study of influencing factors to chromophoric dissolved organic matter absorption properties from fluorescence features in Taihu lake in autumn	JOURNAL OF LIMNOLOGY												In order to identify the components of chromophoric dissolved organic matter (CDOM), confirm the influence of components to the absorption coefficient of CDOM (a(CDOM)), and estimate a(CDOM) from fluorescence spectra, fluorescence and optical measurements of CDOM were carried out in November 2008. The results indicate that, the primary component of CDOM is humic-like. The secondary component is tryptophan-like, which is the product of phytoplankton and aquatic debris rather than the wastewater treatment drainaged from city. In this study, six fluorophores with multiple excitation-emission matrices (EEMs) peaks (A, B, C, N, M, T) were identified according to the parallel factor analysis (PARAFAC). The average contribution of each component to the CDOM is 19.93, 18.82, 16.88, 16.39, 12.26, and 15.72%, respectively. Red Shifted phenomenon will happen with the increase of fluorescence intensity for ultraviolet and terrestrially humic-like. Conversely, marine humic-like will appear Reverse Red Shifted with the increase of fluorescence intensity. The primary contributor to the shoulder value of CDOM's absorption coefficient at 275 nm is phytoplankton productivity, followed by marine humic-like. The main contributors to the shoulder shape are UV humic-like and phytoplankton productivity, followed by marine humic-like and tryptophan-like. A strong correlation between CDOM absorption and fluorescence intensity at emission wavelength of 424 nm and excitation wavelength ranging from 280 to 360 nm was found. The absorption coefficient can be retrieved successfully from the same excitation wavelength's fluorescence intensity by an exponential model.				huang, changchun/E-6580-2016; huang, changchun/R-5236-2016	huang, changchun/0000-0002-4704-548X; huang, changchun/0000-0002-9833-5663												1129-5767	1723-8633					2013	72	2					326	335		10.4081/jlimnol.2013.e26						WOS:000324045100011		
J	Butturini, A; Ejarque, E				Butturini, A.; Ejarque, E.			Technical Note: Dissolved organic matter fluorescence - a finite mixture approach to deconvolve excitation-emission matrices	BIOGEOSCIENCES												The analysis of the shape of excitation-emission matrices (EEMs) is a relevant tool for exploring the origin, transport and fate of dissolved organic matter (DOM) in aquatic ecosystems. Within this context, the decomposition of EEMs is acquiring a notable relevance. A simple mathematical algorithm that automatically deconvolves individual EEMs is described, creating new possibilities for the comparison of DOM fluorescence properties and EEMs that are very different from each other. A mixture model approach is adopted to decompose complex surfaces into sub-peaks. The laplacian operator and the Nelder-Mead optimisation algorithm are implemented to individuate and automatically locate potential peaks in the EEM landscape. The EEMs of a simple artificial mixture of fluorophores and DOM samples collected in a Mediterranean river are used to describe the model application and to illustrate a strategy that optimises the search for the optimal output.				Ejarque, Elisabet/Q-9444-2016	Ejarque, Elisabet/0000-0002-9399-968X												1726-4170						2013	10	9					5875	5887		10.5194/bg-10-5875-2013						WOS:000324460000008		
J	Porcal, P; Dillon, PJ; Molot, LA				Porcal, P.; Dillon, P. J.; Molot, L. A.			Seasonal changes in photochemical properties of dissolved organic matter in small boreal streams	BIOGEOSCIENCES												The fate of dissolved organic matter (DOM) in lakes and streams is significantly affected by photochemical transformation of DOM. A series of laboratory photochemical experiments was conducted to describe seasonal changes in photochemical properties of DOM. The stream samples used in this study originated from three different catchments in the southernmost part of the Boreal ecozone near Dorset, Ontario, Canada. A first-order kinetics equation was used to model photochemical degradation of DOM and the kinetic rate constant, K, was used as an indicator of photochemical properties of DOM. Kinetic rate constants from all three catchments showed a sinusoidal pattern during the hydrological year. K increased steadily during autumn and winter and decreased during spring and summer with a more than 3-fold range in each stream. The highest values were observed during spring melt events when DOM was flushed from terrestrial sources by high flows. The minimum rate constants were found in summer when discharge was lowest. K was strongly correlated with pH and iron. DOM molecular weight and specific absorbance at 254 nm also exhibited annual cycles corresponding to the seasonal cycles of terrestrial organic matter, but the relationships between these properties and K differed between seasons and may have been affected by previous exposure to solar radiation during transit from the catchment.				Porcal, Petr/A-7350-2014													1726-4170						2013	10	8					5533	5543		10.5194/bg-10-5533-2013						WOS:000323980300019		
J	Halbedel, S; Buttner, O; Weitere, M				Halbedel, S.; Buettner, O.; Weitere, M.			Linkage between the temporal and spatial variability of dissolved organic matter and whole-stream metabolism	BIOGEOSCIENCES												Dissolved organic matter (DOM) is an important resource for microbes, thus affecting whole-stream metabolism. However, the factors influencing its chemical composition and thereby also its bio-availability are complex and not thoroughly understood. It was hypothesized that whole-stream metabolism is linked to DOM composition and that the coupling of both is influenced by seasonality and different land-use types. We tested this hypothesis in a comparative study on two pristine forestry streams and two non-forestry streams. The investigated streams were located in the Harz Mountains (central Europe, Germany). The metabolic rate was measured with a classical two-station oxygen change technique and the variability of DOM with fluorescence spectroscopy. All streams were clearly net heterotrophic, whereby non-forestry streams showed a higher primary production, which was correlated to irradiance and phosphorus concentration. We detected three CDOM components (C1, C2, C3) using parallel factor (PARAFAC) analysis. We compared the excitation and emission maxima of these components with the literature and correlated the PARAFAC components with each other and with fluorescence indices. The correlations suggest that two PARAFAC components are derived from allochthonous sources (C1, C3) and one is derived autochthonously (C2). The chromophoric DOM matrix was dominated by signals of humic-like substances with a highly complex structure, followed by humic-like, fulfic acids, low-molecular-weight substances, and with minor amounts of amino acids and proteins. The ratios of these PARAFAC components (C1 : C2, C1 : C3, C3 : C2) differed with respect to stream types (forestry versus non-forestry). We demonstrated a significant correlation between gross primary production (GPP) and signals of autochthonously derived, low-molecular-weight humic-like substances. A positive correlation between P/R (i.e. GPP/daily community respiration) and the fluorescence index FI suggests that the amount of autochthonously produced DOM increased overall with increasing GPP. In accordance with the coupling between DOM and the metabolism, our data also indicate that the composition of DOM is subject to seasonal fluctuations. We concluded that temporal and spatial differences in DOM composition are driven by whole-stream metabolism, in addition to pronounced effects coming from allochthonous sources.					Buttner, Olaf/0000-0002-4332-5441												1726-4170						2013	10	8					5555	5569		10.5194/bg-10-5555-2013						WOS:000323980300021		
J	Yang, XN; Cui, FY				Yang, X. N.; Cui, F. Y.			Stability of nano-sized titanium dioxide in an aqueous environment: effects of pH, dissolved organic matter and divalent cations	WATER SCIENCE AND TECHNOLOGY												Nano-sized titanium dioxide in the aquatic environment has a potential impact on the environment and human health. In this study, the impact of pH value, dissolved organic matter (DOM) and divalent cations (Ca2+) on the stability of titanium dioxide nanoparticles (nano-TiO2) in an aqueous environment was investigated in batch tests. The results showed that the particle size of nano-TiO2 was not sensitive to pH value but was inversely proportional to zeta potential. The nano-TiO2 becomes more stable with surface zeta potential, accompanied by small particle size and high dispersion. In the presence of DOM, the particle size was smaller and the stability of nano-TiO2 could be enhanced. This might be a synergistic effect of the ligand exchange and electrostatic force. Particle size increased with the addition of Ca2+ and the stability decreased.																	0273-1223						2013	68	2					276	282		10.2166/wst.2013.165						WOS:000322886600002	23863417	
J	Mitchell, PJ; Simpson, AJ; Soong, R; Oren, A; Chefetz, B; Simpson, MJ				Mitchell, Perry J.; Simpson, Andre J.; Soong, Ronald; Oren, Adi; Chefetz, Benny; Simpson, Myrna J.			Solution-state NMR investigation of the sorptive fractionation of dissolved organic matter by alkaline mineral soils	ENVIRONMENTAL CHEMISTRY												Sorption to clay minerals is a prominent fate of dissolved organic matter (DOM) in terrestrial environments. Previous studies have observed that DOM is selectively fractionated by interactions with both pure clay minerals and acidic mineral soils. However, the specific DOM functional groups that preferentially sorb to mineral surfaces in alkaline soils require further examination because higher basicity could change the nature of these sorptive interactions. Biosolids-derived DOM was characterised using one- and two-dimensional solution-state NMR spectroscopy before and after sorption to three alkaline subsurface mineral soils with varying mineralogy. Carboxylic DOM components sorbed preferentially to all soils, likely due to cation bridging and ligand exchange mechanisms. Aliphatic constituents were selectively retained only by a soil with high clay mineral content, possibly by van der Waals interactions with montmorillonite surfaces. Polar carbohydrate and peptide components of the DOM did not exhibit preferential sorption and may remain mobile in the soil solution and potentially stimulate microbial activity. A relatively low signal from aromatic DOM components prevented a full assessment of their sorption behaviour. The results suggest that DOM is selectively fractionated by similar interactions in both acidic and alkaline soils that may play a key role in the chemical and biochemical processes of subsurface environments.					Mitchell, Perry/0000-0002-2693-1482												1448-2517						2013	10	4					333	340		10.1071/EN13052						WOS:000323645000009		
