PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Sanchez-Perez, ED; Marin, I; Nunes, S; Aparicio, FL; Fernandez-Gonzalez, L; Peters, F; Pujo-Pay, M; Conan, P; Marrase, C				Sanchez-Perez, E. Denisse; Marin, Isabel; Nunes, Sdena; Aparicio, Fran L.; Fernandez-Gonzalez, Laura; Peters, Francesc; Pujo-Pay, Mireille; Conan, Pascal; Marrase, Celia			Aerosol inputs affect the optical signatures of dissolved organic matter in NW Mediterranean coastal waters	SCIENTIA MARINA												Aeolian inputs of organic and inorganic nutrients to the ocean are important as they can enhance biological production in surface waters, especially in oligotrophic areas like the Mediterranean. The Mediterranean littoral is particularly exposed to both anthropogenic and Saharan aerosol depositions on a more or less regular basis. During the last few decades experimental studies have been devoted to examining the effect of inorganic nutrient inputs from dust on microbial activity. In this study, we performed experiments at two different locations of the NW Mediterranean, where we evaluated the changes in the quality and quantity of dissolved organic matter due to atmospheric inputs of different origin (Saharan and anthropogenic) and its subsequent transformations mediated by microbial activities. In both experiments the humic-like and protein-like substances, and the fluorescence quantum yield increased after addition. In general, these changes in the quality of dissolved organic matter did not significantly affect the prokaryotes. The recalcitrant character of the fluorescent dissolved organic matter (FDOM) associated with aerosols was confirmed, as we found negligible utilization of chromophoric compounds over the experimental period. We framed these experiments within a two-year time series data set of atmospheric deposition and coastal surface water analyses. These observations showed that both Saharan and anthropogenic inputs induced changes in the quality of organic matter, increasing the proportion of FDOM substances. This increase was larger during Saharan dust events than in the absence of Saharan influence.																	0214-8358	1886-8134				DEC	2016	80	4					437	446		10.3989/scimar.04318.20B						WOS:000388738200001		
J	Yasui, S; Kanda, J; Usui, T; Ogawa, H				Yasui, Saori; Kanda, Jota; Usui, Toshihiro; Ogawa, Hiroshi			Seasonal variations of dissolved organic matter and nutrients in sediment pore water in the inner part of Tokyo Bay	JOURNAL OF OCEANOGRAPHY												At four stations in Tokyo Bay, pore water profiles of dissolved organic carbon (DOC), nitrogen (DON), phosphorus (DOP), and inorganic nutrients were determined at 3-month intervals over 6 years. Concentrations of dissolved organic matter (DOM) and nutrients were significantly higher in pore waters than in the overlying waters. Pore water DOC, DON, and DOP concentrations in the upper most sediment layer (0-1 cm) ranged from 246 to 888 mu M, from 14.6 to 75.9 mu M, and from 0.02 to 9.83 mu M, respectively. Concentrations of DOM and nutrients in pore waters occasionally showed clear seasonal trends and were highest in the summer and lowest in the winter. The seasonal trends in the pore water DOM concentrations were coupled with trends in the overlying water temperature and dissolved oxygen concentration. Benthic effluxes of DON and DOP were low compared with those of inorganic nutrients, accounting for only 1.0 and 1.5 % of the total benthic effluxes of nitrogen and phosphorus, respectively; thus benthic DOM fluxes were quantitatively insignificant to the inorganic nutrient fluxes in Tokyo Bay. The DOM fluxes represented about 7, 3, and 10 % of the riverine discharge of DOC, DON, and DOP to Tokyo Bay, respectively.																	0916-8370	1573-868X				DEC	2016	72	6					851	866		10.1007/s10872-016-0382-0						WOS:000388211800003		
J	Trubetskaya, OE; Richard, C; Trubetskoj, OA				Trubetskaya, Olga E.; Richard, Claire; Trubetskoj, Oleg A.			High amounts of free aromatic amino acids in the protein-like fluorescence of water-dissolved organic matter	ENVIRONMENTAL CHEMISTRY LETTERS												Fluorescence spectroscopy is widely used to study water pollution. The fluorescence of water natural organic matter can be classified into two groups: the protein-like fluorescence originating from aromatic amino acids and the humic fluorescence originating from humic substances. Actually, the precise molecular origin of the protein-like fluorescence is unknown because this fluorescence may be caused by either free amino acids, peptides or proteins. Therefore, we studied the molecular origin of the protein-like fluorescence of Suwannee River natural organic matter and fractions A, B and C + D obtained by size exclusion chromatography/polyacrylamide gel electrophoresis. Fractions were analyzed by reversed-phase high-performance liquid chromatography. The electrophoretic mobilities of fractions varied in the order C + D > B > A and the molecular size in the opposite order. Our results show that the protein-like fluorescence is almost exclusively located in high molecular size fraction A and medium molecular size fraction B. Retention times and fluorescence emission spectra of authentic free aromatic amino acids tyrosine and tryptophan were identical with the retention times and emission spectra of several chromatographic peaks of fractions A and B. More than 50 % of the protein-like fluorescence is due to free aromatic amino acids incorporated in water natural organic matter.																	1610-3653	1610-3661				DEC	2016	14	4					495	500		10.1007/s10311-016-0556-4						WOS:000388105000008		
J	Quang, VL; Kim, HC; Maqbool, T; Hur, J				Viet Ly Quang; Kim, Hyun-Chul; Maqbool, Tahir; Hur, Jin			Fate and fouling characteristics of fluorescent dissolved organic matter in ultrafiltration of terrestrial humic substances	CHEMOSPHERE												Ultrafiltration (UF) membrane fouling caused by terrestrial input of dissolved organic matter (DOM), especially during high flood periods, is poorly understood. In this study, we examined the fouling characteristics of three different terrestrial humic substances (HS) on regenerated cellulose (RC) UF membranes with the pore sizes of 30 k-3 kDa via conventional bulk HS measurements as well as an advanced fluorescence spectroscopy. The fluorescence excitation-emission matrix coupled with parallel factor analysis (EEM-PARAFAC) identified one protein-like (C1) and three humic-like fluorescent components (C2-C4) from soil and leaf-derived HS. The fate of the different fluorescent components was individually tracked for the UF processes. The higher removal rates were found generally on the order of high molecular weight (HMW) Cl to smaller sized humic-like components (C4 > C3 > C2) regardless of the HS sources, implying the importance of HS molecular sizes on the UF operation. Among the humic-like components, C2 was the most associated with irreversible fouling, while other two humic-like components contributed more to reversible fouling. For soil-derived HS, C4 can be suggested as a good surrogate for membrane fouling, as evidenced by the highest correlation between the removal rates and the total fouling indices among the tested HS variables including conventional bulk parameters. Our study demonstrated a promising application of EEM-PARAFAC for probing membrane fouling of terrestrial DOM, which provided additional insight into the fate of different fluorescent components on the UF processes. (C) 2016 Elsevier Ltd. All rights reserved.																	0045-6535	1879-1298				DEC	2016	165						126	133		10.1016/j.chemosphere.2016.09.029						WOS:000386402200016	27643658	
J	Mazrui, NM; Jonsson, S; Thota, S; Zhao, J; Mason, RP				Mazrui, Nashaat M.; Jonsson, Sofi; Thota, Sravan; Zhao, Jing; Mason, Robert P.			Enhanced availability of mercury bound to dissolved organic matter for methylation in marine sediments	GEOCHIMICA ET COSMOCHIMICA ACTA												The forms of inorganic mercury (Hg-II) taken up and methylated by bacteria in sediments still remain largely unknown. From pure cultures studies, it has been suggested that dissolved organic matter (DOM) may facilitate the uptake either by acting as a shuttle molecule, transporting the Hg-II atom to divalent metal transporters, or by binding Hg-II and then being transported into the cell as a carbon source. Enhanced availability of Hg complexed to DOM has however not yet been demonstrated in natural systems. Here, we show that Hg-II complexed with DOM of marine origin was up to 2.7 times more available for methylation in sediments than Hg-II added as a dissolved inorganic complex (Hg-II (aq)). We argue that the DOM used to complex Hg-II directly facilitated the bacterial uptake of Hg-II whereas the inorganic dissolved Hg-II complex adsorbed to the sediment matrix before forming bioavailable dissolved Hg-II complexes. We further demonstrate that differences in net methylation in sediments with high and low organic carbon content may be explained by differences in the availability of carbon to stimulate the activity of Hg methylating bacteria rather than, as previously proposed, be due to differences in Hg-II binding capacities between sediments. (C) 2016 Elsevier Ltd. All rights reserved.																	0016-7037	1872-9533				DEC 1	2016	194						153	162		10.1016/j.gca.2016.08.019						WOS:000385509800009		
J	Ogashawara, I; Mishra, DR; Nascimento, RFF; Alcantara, EH; Kampel, M; Stech, JL				Ogashawara, Igor; Mishra, Deepak R.; Nascimento, Renata F. F.; Alcantara, Enner H.; Kampel, Milton; Stech, Jose L.			Re-parameterization of a quasi-analytical algorithm for colored dissolved organic matter dominant inland waters	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION												Quasi-Analytical Algorithms (QAAs) are based on radiative transfer equations and have been used to derive inherent optical properties (IOPs) from the above surface remote sensing reflectance (R-rs) in aquatic systems in which phytoplankton is the dominant optically active constituents (OACs). However, Colored Dissolved Organic Matter (CDOM) and Non Algal Particles (NAP) can also be dominant OACs in water bodies and till now a QAA has not been parametrized for these aquatic systems. In this study, we compared the performance of three widely used QAAs in two CDOM dominated aquatic systems which were unsuccessful in retrieving the spectral shape of IOPS and produced minimum errors of 350% for the total absorption coefficient (a), 39% for colored dissolved matter absorption coefficient (a(CDM)) and 7566.33% for phytoplankton absorption coefficient (a(phy)). We re-parameterized a QAA for CDOM dominated (hereafter QAA(CDOM)) waters which was able to not only achieve the spectral shape of the OACs absorption coefficients but also brought the error magnitude to a reasonable level. The average errors found for the 400-750nm range were 30.71 and 14.51 for a, 14.89 and 8.95 for a(CDM) and 25.90 and 29.76 for a(phy) in Funil and Itumbiara Reservoirs, Brazil respectively. Although QAA(CDOM) showed significant promise for retrieving IOPs in CDOM dominated waters, results indicated further tuning is needed in the estimation of a(lambda) and a(phy)(lambda). Successful retrieval of the absorption coefficients by QAA(CDOM) would be very useful in monitoring the spatio-temporal variability of IOPS in CDOM dominated waters. (C) 2016 Elsevier B.V. All rights reserved.																	0303-2434					DEC	2016	53						128	145		10.1016/j.jag.2016.09.001						WOS:000384788300011		
J	Couturier, M; Nozais, C; Chaillou, G				Couturier, Mathilde; Nozais, Christian; Chaillou, Gwenaelle			Microtidal subterranean estuaries as a source of fresh terrestrial dissolved organic matter to the coastal ocean	MARINE CHEMISTRY												This paper reports on the distribution of DOM along the subterranean estuary (STE) of a microtidal beach located in the Gulf of St-Lawrence (Iles-de-la-Madeleine, Quebec, Canada). We combined porewater DOC concentrations as well as CDOM absorbance- and fluorescence-derived indices (S-R, SUVA(254), FI and BIX) to explore the ground-water -borne DOM transformations along the groundwater flow path to the outflow face of the beach. Based on these optical indices and multivariate analysis, results reveal a highly complex environment where biogeochemical processes and water-rock interaction alter molecular composition of DOM. Marine and groundwater end members exhibited significantly different optical derived indices. Along the STE, however, DOC and CDOM showed non-conservative behaviour with the production of both "new" high molecular weight (MW) and lignin -derived compounds as well as microbially-derived CDOM. There is no significant relationship between DOC and CDOM optical properties because of the complex and dynamic system. A redundancy analysis (RDA) revealed a relationship between redox conditions and DOM pool signature. The RDA results highlighted a negative correlation between DOC and dissolved Fe, particularly in the suboxic zone of the STE where Fe-oxides are reduced. The RDA showed that the increase of SR and SUVA254, (i.e., from high MW CDOM compounds with low aromaticity to low MW CDOM compounds with high aromaticity) is inversely correlated to dissolved metals, particularly total dissolved Mn. Whatever the processes involved in the carbon behaviour, our results showed the dominance of terrestrial DOM pool all along the STE. Despite the fact that marine-derived particulate solutes are considered as the primary source of DOC in tidal sands, our study illustrated how groundwater-borne solutes may affect reaction in STE and opens questions about the terrestrial DOM export to a coastal bay. (C) 2016 Elsevier B.V. All rights reserved.																	0304-4203	1872-7581				NOV 20	2016	186						46	57		10.1016/j.marchem.2016.08.001						WOS:000389101200005		
J	Ylostalo, P; Seppala, J; Kaitala, S; Maunula, P; Simis, S				Ylostalo, Pasi; Seppala, Jukka; Kaitala, Seppo; Maunula, Petri; Simis, Stefan			Loadings of dissolved organic matter and nutrients from the Neva River into the Gulf of Finland - Biogeochemical composition and spatial distribution within the salinity gradient	MARINE CHEMISTRY												We studied the loadings of dissolved organic matter (DOM) and nutrients from the Neva River into the Eastern Gulf of Finland, as well as their distribution within the salinity gradient. Concentrations of dissolved organic carbon (DOC) ranged from 390 to 840 mu M, and were related to absorption of colored DOM (CDOM) at 350 nm, a(CDOM)(350), ranging from 2.70 to 17.8 m(-1). With increasing salinity both DOC and a(CDOM) decreased, whereas the slope of a(CDOM) spectra, S-CDOM(300-700), ranging from 14.3 to 21.2 mu m(-1), increased with salinity. Deviations of these properties from conservative mixing models were occasionally observed within the salinity range of approximately 1-4, corresponding to the region between 27 and 29 degrees E. These patterns are suggested to mostly reflect seasonal changes in properties of river end-member and hydrodynamics of the estuary, rather than non-conservative processes. On the other hand, observed nonlinear relationships observed between a(CDOM)*(350) and S-CDOM(275-295) emphasized the importance of photochemistry among various transformation processes of DOM. Dissolved inorganic nitrogen was effectively transformed in the estuary into particulate organic nitrogen (PON) and dissolved organic nitrogen (DON), of which DON was mostly exported from the estuary, enhancing productivity in nitrogen limited parts of the Gulf of Finland. DON concentrations ranged from 12.4 to 23.5 mu M and its estuarine dynamics were clearly uncoupled from DOC. In contrast to DOC, estuarine DON dynamics suggest that its production exceeds losses in the estuary. Total nitrogen (TN) and phosphorus (TP) loadings from the Neva River and St. Petersburg were estimated as 73.5 Gg N yr(-1) and 4.2 Gg P yr(-1), respectively. Approximately 59% of TN and 53% of TP loads were in organic forms. DOC and DON loadings were estimated as 741.4 Gg C yr(-1) and 19.0 Gg N yr(-1), respectively. Our estimate for DOC loading was evaluated against a previously published carbon budget of the Baltic Sea. According to the updated model, the Baltic Sea could be identified as a weak source of carbon into the atmosphere. (C) 2016 The Authors. Published by Elsevier B.V.																	0304-4203	1872-7581				NOV 20	2016	186						58	71		10.1016/j.marchem.2016.07.004						WOS:000389101200006		
J	Cao, F; Medeiros, PM; Miller, WL				Cao, Fang; Medeiros, Patricia M.; Miller, William L.			Optical characterization of dissolved organic matter in the Amazon River plume and the Adjacent Ocean: Examining the relative role of mixing, photochemistry, and microbial alterations	MARINE CHEMISTRY												The Amazon River is a major source of terrestrially-derived dissolved organic matter (DOM) to the Atlantic Ocean. Measurements of dissolved organic carbon (DOC) and its optical properties (absorbance and fluorescence) were made in the water within and adjacent to the Amazon River plume during two cruises conducted at periods of low (September-October/2011) and high (July/2012) river discharges. Four fluorescent components were resolved by excitation emission matrix fluoresces combined with parallel factor analysis (EEM-PARAFAC) as two terrestrial humic-like components, one marine humic-like component, and one autochthonous protein-like component. The distribution and dynamics of optically active fraction of DOM were largely controlled by physical mixing along the Amazon River-ocean continuum, with the exception of the protein-like cornponent whose distribution was driven by factors other than dilution. Principal component analysis (PCA) enabled differentiation of water samples following gradient of terrestrial signatures and distinction of source materials associated with different fluorescent components. On board water incubation experiments with photochemical and microbial alterations revealed that photochemistry was primarily responsible for the removal of optically active fraction of DOM whereas the contribution of microbial transformation to this fraction was minor. Results from this work will provide a better understanding of DOM compositions and transformations in a globally significant river plume-ocean continuum. (C) 2016 Elsevier B.V. All rights reserved.																	0304-4203	1872-7581				NOV 20	2016	186						178	188		10.1016/j.marchem.2016.09.007						WOS:000389101200017		
J	Lee, BS; Lajtha, K				Lee, Baek Soo; Lajtha, Kate			Hydrologic and forest management controls on dissolved organic matter characteristics in headwater streams of old-growth forests in the Oregon Cascades	FOREST ECOLOGY AND MANAGEMENT												Dissolved organic matter (DOM) is a critical component of the carbon cycle linking terrestrial and aquatic ecosystems. Although many factors have been identified as influencing DOM fluxes and biochemical quality in rivers with varying land cover types, controls on DOM composition in forested headwater catchments of the western U.S. are poorly understood. This study examined the effect of hydrologic patterns and forest management history on stream DOM chemistry at watersheds located in the H.J. Andrews Experimental Forest of the Oregon Cascades. Specific UV absorbance at 254 nm (SUVA(254)), generally indicative of aromaticity, increased in streams during storms with increasing surficial soil horizon and litter DOM inputs. Fluorescence excitation and emission matrices (EEMs) with Parallel Factor Analysis (PARAFAC) identified a protein-like DOM fluorescent component as well as several other components associated with terrestrial plant material. Correlation analysis between the protein-like DOM component and hydrologic patterns, SUVA(254), and DOC concentrations suggest that DOM during dry seasons represents more microbially-processed sources, such as protein-rich, deeper soil or DOM with greater in-stream microbial processing, compared to more plant-like surface soil sources observed during high flow. The base flow index (the proportion of base flow to total flow) showed a high correlation with the relative proportion of protein-like DOM indicating that deep soil water is a source of the protein-like signal. The relative proportions of the protein-like DOM and humic DOM were also influenced by the abundance of coarse woody debris (CWD), but not live tree biomass, with the proportions of protein like DOM highest in harvested watersheds with low surficial CWD. This study shows UV and fluorescent spectroscopy is a viable finger printing method to elucidate DOM sources in pristine headwater streams at the western Cascades of Oregon. Published by Elsevier B.V.																	0378-1127	1872-7042				NOV 15	2016	380						11	22		10.1016/j.foreco.2016.08.029						WOS:000385605500002		
J	Phong, DD; Hur, J				Diep Dinh Phong; Hur, Jin			Non-catalytic and catalytic degradation of effluent dissolved organic matter under UVA-and UVC-irradiation tracked by advanced spectroscopic tools	WATER RESEARCH												Non-catalytic and catalytic photodegradation of effluent dissolved organic matter (EfDOM) was examined under two different light sources (UVA and UVC). The degradation behavior was tracked by dissolved organic carbon (DOC), UV absorbance, and different fluorescent components. Catalytic UV irradiation resulted in much higher degradation rates than those without photocatalysts (TiO2 and ZnO) regardless of the tracking variables. For non-catalytic degradation, the highest removal rates of UV absorbance were found at wavelengths close to the irradiation of either UVC or UVA, while the photo catalytic degradation rates were consistently higher at longer wavelengths. The pseudo first-order rates of UV absorbance individually calculated at several representative wavelengths were very consistent with the sequential orders interpreted from two-dimensional correlation spectroscopy (2D-COS). Excitation emission matrix parallel factor analysis (EEM-PARAFAC) identified one tryptophan-like (C1) and two humic-like (C2 and C3) components from EfDOM samples. Among those, Cl exhibited the lowest adsorption extent and the highest degradation rates for both photocatalysts, suggesting that the photocatalysis is mainly governed by hydroxyl radicals in aqueous solution. All observed degradation behaviors were well explained by the irradiation wavelengths, the extent of adsorption onto catalysts, and the presumed structure of the tracked component. Our study demonstrated that EEM-PARAFAC and 2D-COS could provide further insights into both non-catalytic and catalytic degradation of EfDOM upon UV irradiation. (C) 2016 Elsevier Ltd. All rights reserved.																	0043-1354					NOV 15	2016	105						199	208		10.1016/j.watres.2016.08.068						WOS:000385902000020	27619496	
