PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Keith, DJ; Yoder, JA; Freeman, SA				Keith, DJ; Yoder, JA; Freeman, SA			Spatial and temporal distribution of coloured dissolved organic matter (CDOM) in Narragansett Bay, Rhode Island: Implications for phytoplankton in coastal waters	ESTUARINE COASTAL AND SHELF SCIENCE												One indicator of health in estuarine and coastal ecosystems is the ability of local waters to transmit sunlight to planktonic, macrophytic, and other submerged vegetation for photosynthesis. The concentration of coloured dissolved organic matter (CDOM) is a primary factor affecting the absorption of incident sunlight in coastal and estuarine waters. In estuaries, CDOM concentrations vary due to changes in salinity gradients, inflows of industrial and domestic effluents, and the production of new dissolved organic matter from marine biologic activity. CDOM absorption data have been collected from a variety of waters. However, there are a limited number of measurements along the US east coast and a general lack of data from New England waters. This study characterized the temporal and spatial variability of CDOM absorption over an annual cycle in Narragansett Bay and Block Island Sound (Rhode Island). Results suggested that, in Narragansett Bay, the magnitude of CDOM absorption is related to the seasonal variability of freshwater input from surrounding watersheds and new CDOM production from in situ biologic activity. The data show that the average CDOM absorption coefficient at 412 nm was 0.45 m(-1) and the average spectral slope was 0.020 nm(-1). (C) 2002 Elsevier Science Ltd. All rights reserved.																	0272-7714					NOV	2002	55	5					705	717		10.1006/ecss.2001.0922						WOS:000179546900003		
J	Baker, A				Baker, A			Spectrophotometric discrimination of river dissolved organic matter	HYDROLOGICAL PROCESSES												There is a need to be able to differentiate the dissolved organic matter (DOM) fraction in river waters. Research in the 1970s and 1980s has attempted to utilize both absorbance and fluorescence to distinguish between DOM fractions in river waters, but both were limited by the available technology. Total organic carbon content has, therefore, been widely used as a standard method of measuring DOM concentration, although it has little power to differentiate DOM fractions. Recent advances in fluorescence spectrophotometry enable rapid and optically precise analysis of DOM. Here, we show how a combination of both fluorescence and absorbance can be used to discriminate statistically between spatial variations of DOM in tributaries in a small catchment of the Ousebum, NE England. The results of the discriminant analysis suggest that about 70% of the samples can be correctly classified to its tributary. Discriminant function 1 explains 60.8% of the variance in the data and the fulvic-like fluorescence intensity has the largest absolute correlation within this function; discriminant function 2 explains a further 21.5% of the variance and the fulvic-like fluorescence emission wavelength has the largest absolute correlation within this function. The discriminant analysis does not correctly classify all tributaries every time, and successfully discriminates between the different tributaries 70% of the time. Occasions when the tributary waters are less well discriminated are due to either episodic pollution events (at two sites) or due to tributaries that have strong seasonal trends in spectrophotometric parameters, which allows the sites to be misclassified. Results suggest that spectrophotometric techniques have considerable potential in the discrimination of DOM in rivers. Copyright (C) 2002 John Wiley Sons, Ltd.				Baker, Andy/A-6298-2011; 	Baker, Andy/0000-0002-1552-6166												0885-6087					NOV	2002	16	16					3203	3213		10.1002/hyp.1097						WOS:000179190900006		
J	Kaschl, A; Romheld, V; Chen, Y				Kaschl, A; Romheld, V; Chen, Y			Cadmium binding by fractions of dissolved organic matter and humic substances from municipal solid waste compost	JOURNAL OF ENVIRONMENTAL QUALITY												The agricultural practice of amending soils with composted municipal solid waste (MSW) adds significant amounts of organic matter and trace metals, including Cd. Under these conditions, soluble organic complexes of Cd formed in the compost may be more significant than previously thought, due to Cd bioavailability and mobility in the soil environment. To study the relative importance of different types of organic ligands in MSW compost for the binding of Cd, six fractions of the dissolved organic matter (DOM) in addition to humic acid (HA) and fulvic acid (FA) were extracted and their complexation of Cd quantified at pH 7 using an ion-selective electrode (ISE). The highest complexing capacities (CC) for Cd were found for the most humified ligands: HA (2386 mumol Cd g(-1) C of ligand), predialyzed FA (2468 mumol Cd g(-1) C), and HoA, a fulvic-type, easily soluble fraction (1042 mumol Cd g(-1) C). The differences in CC for Cd of the various organic ligands were not directly related to total acid-titratable or carboxylic groups, indicating the importance of sterical issues and other functional groups. The strength of association between Cd and the organic ligands was characterized by calculating stability constants for binding at the strongest sites (pK(int)) and modeling the distribution of binding site strengths. The pK(int) values of the DOM fractions ranged between 6.93 (HiN: polysaccharides) and 8.11 (HiB: proteins and aminosugars), compared with 10.05 for HA and 7.98 for FA. Hence, the highly complex and only partially soluble organic molecules from compost such as HA and FA demonstrated the highest capacity to sequester Cd. However, strong Cd binding of organic ligands containing N-functional groups (HiB) in addition to a high CC of soluble, humified ligands like HoA indicated the relevance of these fractions for the organic complexation of Cd in solution.																	0047-2425					NOV-DEC	2002	31	6					1885	1892								WOS:000181953300015	12469838	
J	Li, FS; Yuasa, A; Ebie, K; Azuma, Y; Hagishita, T; Matsui, Y				Li, FS; Yuasa, A; Ebie, K; Azuma, Y; Hagishita, T; Matsui, Y			Factors affecting the adsorption capacity of dissolved organic matter onto activated carbon: modified isotherm analysis	WATER RESEARCH												Effects of aqueous phase Ca(II) concentrations and pH levels on the adsorption capacity of dissolved organic matters (DOMs) as well as the capacity dependency on the sources and types of DOMs and activated carbons (ACs) were examined. The Ca(II) effect was studied for three coal-based ACs having different pore size distributions (PSDs) and for three DOMs contained in three water samples. For each water sample, four working solutions prepared by adding different dosages of Ca(II) (0-1.5 mM) were used. For the water sample whose adsorption capacity was least affected by Ca(II), the effect of pH was subsequently examined for four water pH levels (pH = 5.5-10) and these three ACs. Isotherm data were analyzed in terms of a modified isotherm model selected from three models developed for normalizing isotherms of heterogeneous organic mixtures. The Ca(II) effect depended obviously on the DOMs used. For all three ACs, increasing Ca(II) greatly enhanced the adsorption capacity of a commercial humic acid. However, the capacity of the DOM in a naturally colored surface water source was much less affected and that of the DOM remaining after precoagulation was not affected. The DOM-Ca(II) interactions, rather than the AC-Ca(II) interactions, seemed to be the predominant mechanism that controlled the extent of the Ca(II)'s impact. Water pH greatly affected the adsorption of the surface water DOM remaining after precoagulation. This effect seemed to be attributed to pH's capability in changing ACs' charge characteristics reflected by zeta-potentials. The adsorption capacity increased as the water pH decreased and was well correlated as a function of pH and the volume of AC pores in sizes of 30-100 Angstrom. ACs having more pores in this size region generally exhibited larger adsorption capacities. (C) 2002 Elsevier Science Ltd. All rights reserved.				Matsui, Yoshihiko/A-5568-2012													0043-1354					NOV	2002	36	18					4592	4604	PII S0043-1354(02)00174-4	10.1016/S0043-1354(02)00174-4						WOS:000179193500017	12418662	
J	Spark, KM; Swift, RS				Spark, KM; Swift, RS			Effect of soil composition and dissolved organic matter on pesticide sorption	SCIENCE OF THE TOTAL ENVIRONMENT												The effect of the solid and dissolved organic matter fractions, mineral composition and ionic strength of the soil solution on the sorption behaviour of pesticides were studied. A number of soils, chosen so as to have different clay mineral and organic carbon content, were used to study the sorption of the pesticides atrazine (6-chloro-N-2-ethyl-N-4-isopropyl-1,3,5-triazine-2,4-diamine), 2,4-D ((2,4-dichlorophenoxy) acetic acid), isoproturon (3-(4-isopropylphenyl)1,1-dimethylurea) and paraquat (1,1'-dimethyl-4,4'-bipyridinium) in the presence of low and high levels of dissolved organic carbon and different background electrolytes. The sorption behaviour of atrazine, isoproturon and paraquat was dominated by the solid state soil components and the presence of dissolved organic matter had little effect. The sorption of 2,4-D was slightly affected by the soluble organic matter in the soil. However, this effect may be due to competition for adsorption sites between the pesticide and the soluble organic matter rather than due to a positive interaction between the pesticide and the soluble fraction of soil organic matter. It is concluded that the major factor governing the sorption of these pesticides is the solid state organic fraction with the clay mineral content also making a significant contribution. The dissolved organic carbon fraction of the total organic carbon in the soil and the ionic strength of the soil solution appear to have little or no effect on the sorption/transport characteristics of these pesticides over the range of concentrations studied. (C) 2002 Elsevier Science B.V. All rights reserved.																	0048-9697					OCT 21	2002	298	1-3					147	161	PII S0048-9697(02)00213-9	10.1016/S0048-9697(02)00213-9						WOS:000180383700011	12449335	
J	Drexel, RT; Haitzer, M; Ryan, JN; Aiken, GR; Nagy, KL				Drexel, RT; Haitzer, M; Ryan, JN; Aiken, GR; Nagy, KL			Mercury(II) sorption to two Florida Everglades peats: Evidence for strong and weak binding and competition by dissolved organic matter released from the peat	ENVIRONMENTAL SCIENCE & TECHNOLOGY												The binding of mercury(II) to two peats from Florida Everglades sites with different rates of mercury methylation was measured at pH 6.0 and 0.01 M ionic strength. The mercury(II) sorption isotherms, measured over a total mercury(II) range of 10(-7.4) to 10(-3.7) M, showed the competition for mercury(II) between the peat and dissolved organic matter released from the peat and the existence of strong and weak binding sites for mercury(II). Binding was portrayed by a model accounting for strong and weak sites on both the peat and the released DOM. The conditional binding constants (for which the ligand concentration was set as the concentration of reduced sulfur in the organic matter as measured by X-ray absorption near-edge structure spectroscopy) determined for the strong sites on the two peats were similar (K-peat,K-s = 10(21.8+/-01) and 10(22.0+/-0.1) M-1), but less than those determined for the DOM strong sites (K-dom,K-s = 10(22.8+/-0.1) and 10(23.2+/-0.1) M-1), resulting in mercury(II) binding by the DOM at low mercury(II) concentrations. The magnitude of the strong site binding constant is indicative of mercury(II) interaction with organic thiol functional groups. The conditional binding constants determined for the weak peat sites (K-peat,K-w = 10(11.5+/-0.1) and 10(11.8+/-0.1) M-1) and weak DOM sites (K-dom,K-w = 10(8.7+/-3.0) and 10(7.3+/-4.5) M-1) were indicative of mercury(II) interaction with carboxyl and phenol functional groups.				Ryan, Joseph/H-7025-2012													0013-936X					OCT 1	2002	36	19					4058	4064		10.1021/es0114005						WOS:000178351800022	12380075	
J	Zsolnay, A				Zsolnay, A			Comment on "Fluorescence inner-filtering correction for determining the humification index of dissolved organic matter"	ENVIRONMENTAL SCIENCE & TECHNOLOGY																													0013-936X					OCT 1	2002	36	19					4195	4195		10.1021/es0200692						WOS:000178351800042	12380095	
J	Ohno, T				Ohno, T			Response to comment on "Fluorescence inner-filtering correction for determining the humification index of dissolved organic matter"	ENVIRONMENTAL SCIENCE & TECHNOLOGY																													0013-936X					OCT 1	2002	36	19					4196	4196		10.1021/es020113d						WOS:000178351800043		
J	Hoge, FE; Lyon, PE				Hoge, FE; Lyon, PE			Satellite observation of Chromophoric Dissolved Organic Matter (CDOM) variability in the wake of hurricanes and typhoons	GEOPHYSICAL RESEARCH LETTERS												[1] Satellite observation of Chromophoric Dissolved Organic Matter (CDOM) absorption coefficient variability in the wake of numerous hurricanes and typhoons is reported here for the first time. Storm-induced vertically-mixed CDOM from deeper depths has a higher absorption coefficient than the photochemically degraded CDOM within the undisturbed pre-storm upper mixed layer. Principal findings are: (1) Little variability is observed prior to storm encounter at which time the CDOM-defined wake rapidly develops a notable right side asymmetry. (2) The more robust right-side CDOM absorption coefficient elevation is visible up to similar to30days depending on storm intensity. In a way that is similar to existing sea surface temperature imagery applications, the techniques in this paper are proposed as a complementary new research tool for the study of atmosphere-ocean interactions.																	0094-8276					OCT 1	2002	29	19							1908	10.1029/2002GL015114						WOS:000180603500014		
J	Kim, SB; Corapcioglu, MY				Kim, SB; Corapcioglu, MY			Contaminant transport in riverbank filtration in the presence of dissolved organic matter and bacteria: a kinetic approach	JOURNAL OF HYDROLOGY												In riverbank filtration, the removal of organic contaminants is an important task for the production of good quality drinking water. The transport of an organic contaminant in riverbank filtration can be retarded by sorption on to the solid matrix and facilitated by the presence of mobile colloids. In the presence of dissolved organic matter (DOM) and bacteria, the subsurface environment can be modeled as a four-phase porous medium: two mobile colloidal phases, an aqueous phase, and a solid matrix. In this study, a kinetic model is developed to simulate the contaminant transport in riverbank filtration in the presence of DOM and bacteria. The bacterial deposition and the contaminant sorption on bacteria and DOM are expressed with kinetic expressions. The model equations are solved numerically with a fully implicit finite difference method. Simulation results show that the contaminant mobility increases greatly in riverbank filtration due to the presence of DOM. The mobility can be enhanced further when the bacteria and DOM are present together in the aquifer. In this system, the total aqueous phase contaminant concentration, C-ct(+) includes the contaminant dissolved in the aqueous phase, C-c(+) the contaminant sorbed to DOM, sigma(cd)(+), and the contaminant sorbed to mobile bacteria, C(b)(+)sigma(cbm)(+),(i.e. C-ct(+) = C-c(+) + sigma(cd)(+) + C-b(+) sigma(cbm)(+)) Sensitivity analysis illustrates that the distribution of the total aqueous phase contaminants among the dissolved phase, DOM and bacteria is changed significantly with various Damkohler numbers related to the contaminant sorption on mobile colloids. (C) 2002 Elsevier Science B.V. All rights reserved.																	0022-1694					SEP 15	2002	266	3-4					269	283	PII S0022-1694(02)00170-1	10.1016/S0022-1694(02)00170-1						WOS:000178110400010		
J	Brauner, CJ; Wood, CM				Brauner, CJ; Wood, CM			Effect of long-term silver exposure on survival and ionoregulatory development in rainbow trout (Oncorhynchus mykiss) embryos and larvae, in the presence and absence of added dissolved organic matter	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY												Developing rainbow trout were chronically exposed to silver (as AgNO3) from fertilization to swim-up, in moderately hard water (120 mg CaCO3 l(-1)) in the presence and absence of an additional 12 mg C/L of dissolved organic carbon (DOC, as humic acid, Aldrich). Nominal silver concentrations were 0, 0.1 and 10 mug l(-1) total silver in a flow-through set-up maintained at 12 degreesC. The objectives of the study were to investigate the possible protective effects of DOC on growth, mortality, time to hatch and swim-up, and sublethal ionoregulatory disturbances during chronic exposure to ionic silver. Throughout development, there was a large increase in % daily mortality at 10 mug l(-1) total silver (in the absence of DOC), that was associated with an ionoregulatory disturbance, in particular a 35% reduction in whole body Na+ just prior to hatch. At nominal 10 mug.l(-1) total silver, the presence of additional DOC (reducing dissolved silver to 4.7+/-0.3 mug l(-1)) resulted in a significant reduction in % daily mortality up to hatch, demonstrating a protective effect of DOC. Interestingly, DOC did not appear to mitigate the ionoregulatory disturbance, with the exception of whole body [Cl-] on day 44 of exposure. Exposure to 0.1 mug.l(-1) total silver (in the absence of DOC) resulted in a statistically significant reduction in growth, and DOC did not prevent an ionoregulatory disturbance [based upon (J(in) Na+), whole body Na+,K+ ATPase activity and whole body (Na+)] at this silver concentration relative to controls+DOC. DOC exerted a direct effect on growth and ionoregulatory development that complicates interpretation of the data, however, these data indicate that protective effects of DOC (in the form of Aldrich humic acid) during chronic silver exposure appear to be less than that observed during acute exposure. The ultimate goal of this and future studies is to develop a model that can predict chronic toxicity on a site-specific basis, taking into account protective effects of various ligands present in different waters, as is presently being employed for some metals during acute exposure. (C) 2002 Elsevier Science Inc. All rights reserved.																	1532-0456					SEP	2002	133	1-2					161	173	PII S1532-0456(02)00144-8	10.1016/S1532-0456(02)00144-8						WOS:000178949100013	12356525	
J	Belzile, C; Gibson, JAE; Vincent, WF				Belzile, C; Gibson, JAE; Vincent, WF			Colored dissolved organic matter and dissolved organic carbon exclusion from lake ice: Implications for irradiance transmission and carbon cycling	LIMNOLOGY AND OCEANOGRAPHY												Thick ice cover is a feature of cold-temperate, polar, and alpine lakes and rivers throughout much of the year. Our observations from Canadian takes and rivers across the latitudinal gradient 46-80degreesN show that their overlying ice contains low concentrations of dissolved organic carbon (DOC) and colored dissolved organic matter (CDOM) relative to the underlying waters. The CDOM exclusion factor (water/ice) ranged from 1.4 to 114 and was typically greater than twice the exclusion factor for inorganic solutes. Application of synchronous fluorescence analysis to lake ice samples and experimentally frozen lakewater indicated that only less complex, lower molecular weight molecules were retained within the ice. Consistent with this analysis, DOC-specific absorption showed that the DOC in the ice was generally less colored than that in the underlying waters. The reduced CDOM absorption within the ice allowed relatively high ultraviolet (UV) transmission despite the elevated scattering within the ice and resulted in UV diffuse attenuation coefficients up to eight times lower in the ice than in the underlying waters. This relatively low attenuation by the ice would cause organisms trapped near the surface by inverse stratification to experience high UV exposure prior to ice breakup. The ice exclusion effect gives rise to a concentrated zone of CDOM and DOC that is likely to favor heterotrophic and mixotrophic processes and influence biogeochemical interactions.				Vincent, Warwick/C-9522-2009; 	Vincent, Warwick/0000-0001-9055-1938												0024-3590					SEP	2002	47	5					1283	1293								WOS:000178081800002		
J	D'Sa, EJ; Hu, C; Muller-Karger, FE; Carder, KL				D'Sa, EJ; Hu, C; Muller-Karger, FE; Carder, KL			Estimation of colored dissolved organic matter and salinity fields in case 2 waters using SeaWiFS: Examples from Florida Bay and Florida Shelf	PROCEEDINGS OF THE INDIAN ACADEMY OF SCIENCES-EARTH AND PLANETARY SCIENCES					Pan Ocean Remote Sensing Conference (PORSEC)	DEC, 2000	GOA, INDIA					Estimates of water quality variables such as chlorophyll a concentration (Chl), colored dissolved organic matter (CDOM), or salinity from satellite sensors are of great interest to resource managers monitoring coastal regions such as the Florida Bay and the Florida Shelf. However, accurate estimates of these variables using standard ocean color algorithms have been difficult due to the complex nature of the light field in these environments. In this study, we process SeaWiFS satellite data using two recently developed algorithms; one for atmospheric correction and the other a semi-. analytic bio-optical algorithm and compare the results with standard SeaWiFS algorithms. Overall, the two algorithms produced more realistic estimates of Chl and CDOM distributions in Florida Shelf and Bay waters. Estimates of surface salinity were obtained from the CDOM absorption field assuming a conservative mixing behavior of these Waters. A comparison of SeaWiFS-derived Chl and CDOM absorption with field measurements in the Florida Bay indicated that although well correlated, CDOM was underestimated, while Chl was overestimated. Bottom reflectance appeared to affect these estimates at the shallow central Bay stations during the winter. These results demonstrate the need for new bio-optical algorithms or tuning of the parameters used in the bio-optical, algorithm for local conditions encountered in the Bay.				hu, chuanmin/J-5021-2012													0253-4126					SEP	2002	111	3					197	207								WOS:000177974500003		
J	Kitis, M; Karanfil, T; Wigton, A; Kilduff, JE				Kitis, M; Karanfil, T; Wigton, A; Kilduff, JE			Probing reactivity of dissolved organic matter for disinfection by-product formation using XAD-8 resin adsorption and ultrafiltration fractionation	WATER RESEARCH												The disinfection by-product (DBP) reactivity (yield and speciation upon reaction with chlorine) of dissolved organic matter (DOM) isolated from two surface waters was investigated. The source waters, each having significantly different specific ultraviolet absorbance (SUVA(254)), Molecular weight (MW) distribution and polarity, were fractionated using XAD-8 resin adsorption and ultrafiltration (UF), with good DOM mass balance closures (based on dissolved organic carbon). It was found that such fractionation preserved both the SUVA and the reactivity of the source waters, as demonstrated by statistically similar DBP formation and speciation from chlorinated source water and source waters reconstituted from XAD-8 or UF fractions. In addition, there was no evidence of synergistic effects among DOM components when reacting with chlorine. Consistent trends between DBP yields and MW were not found. Hydrophobic fractions of DOM (isolated by XAD-8) were the most reactive DOM components; however, hydrophilic components also showed appreciable DBP yields, contributing up to 50% of total DBP formation. In contrast, strong and unique correlations were observed between the SUVA of individual fractions and their trihalomethane (THM) and haloacetic acid (HAA(9)) yields, confirming that the aromaticity of DOM components is more directly related to reactivity than other physicochemical properties. The finding of a single correlation independent of the fractionation process employed is notable because XAD-8 adsorption and UF fractionate DOM by significantly different mechanisms. These results confirm that SUVA is a distributed parameter that reflects DOM heterogeneity. Therefore, the SUVA distribution within natural water represents an important property that can be used as a reliable predictor of DBP formation. Finally, bromine appears to be more effectively incorporated into low UV-absorbing (i.e., low SUVA), low MW and hydrophilic DOM fractions. (C) 2002 Elsevier Science Ltd. All rights reserved.				Karanfil, Tanju/D-5323-2009; 	Karanfil, Tanju/0000-0003-0986-5628; Kitis, Mehmet/0000-0002-6836-3129												0043-1354					SEP	2002	36	15					3834	3848	PII S0043-1354(02)00094-5	10.1016/S0043-1354(02)00094-5						WOS:000178394500016	12369529	
