PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Kasuga, I; Nakajima, F; Furumai, H				Kasuga, Ikuro; Nakajima, Fumiyuki; Furumai, Hiroaki			Diversity of catechol 2,3-dioxygenase genes of bacteria responding to dissolved organic matter derived from different sources in a eutrophic lake	FEMS MICROBIOLOGY ECOLOGY												Catechol 2,3-dioxygenase (C23O) is an extradiol dioxygenase that plays an important role in degrading aromatic compounds such as those found at polluted sites. However, little is known about the diversity of C23O genes in unpolluted environments. In such environments, various factors, including the quality and quantity of dissolved organic matter (DOM), could influence the composition and behaviour of bacterial community possessing C230 genes. We investigated C23O genes in bacteria responding to DOM from various sources in a eutrophic lake by PCR and cloning. Six microcosms filled with lake water containing indigenous bacteria and DOM from different sources were incubated for 10 days. After 1 or 2 days of incubation, C23O genes were detected in the microcosms enriched with DOM recovered from inflow river water and humus from reed grass. The sequences were very diverse but had features conserved in extradiol dioxygenases. The clone libraries generated on day 2 showed distinctive compositions among microcosms, indicating that bacteria possessing a variety of C23O genes responded differently to DOM from different sources. After 10 days of incubation, C23O genes in a previously unidentified gene cluster, 'Cluster X', became dominant in the libraries.																	0168-6496					SEP	2007	61	3					449	458		10.1111/j.1574-6941.2007.00347.x						WOS:000248961900006	17645532	
J	Fernandes, L; D'Souza, F; Bhosle, NB				Fernandes, L.; D'Souza, F.; Bhosle, N. B.			Carbohydrates in size fractionated dissolved organic matter in a station of the Bay of Bengal	INDIAN JOURNAL OF MARINE SCIENCES												Seawater samples were collected from 4 depths (2, 100, 500 and 1000 m) at one station in the Bay of Bengal. Very high molecular weight (VHMW) (>30 kDa to 0.2 mu m) and high molecular weight (HMW) (10 to 30 kDa) fractions of the dissolved organic matter (DOM) were collected using Amicon stirred Ultrafiltration Cell, and analysed for dissolved organic carbon (UDOC), total carbohydrates (UTCHO) and neutral sugars (UNS). UDOC concentrations were relatively higher in HMW fraction whereas, UTCHO and UNS were relatively enriched in VHMW fraction. Concentrations of UDOC, UTCHO and UNS generally decreased with increasing water depth. The UNS-C accounted for 2.2 to 6.2% of UDOC and generally decreased with depth. The observed decrease suggests utilization by in situ heterotrophic organisms. Monosaccharide composition data suggest that rhamnose, fucose and galactose were relatively more abundant in VHMW fraction, as well as glucose in HMW fraction. The weight percentage fractions of most of the monosaccharides of both VHMW and HMW did not show consistent decrease with depth. The yields and concentrations of UNS indicated a size-related diagentic sequence where VHMW represents the most reactive fraction.																	0379-5136	0975-1033				SEP	2007	36	3					193	198								WOS:000250395900003		
J	Larson, JH; Frost, PC; Lodge, DM; Lamberti, GA				Larson, James H.; Frost, Paul C.; Lodge, David M.; Lamberti, Gary A.			Photodegradation of dissolved organic matter in forested streams of the northern Great Lakes region	JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY												Dissolved organic matter (DOM) is an important component of aquatic ecosystems, and it influences a range of physical, chemical, and biological properties. Reactions induced by solar radiation may oxidize DOM to inorganic C or break large molecules into smaller ones. Therefore, photodegradable DOM is removed with exposure to light, and the remaining DOM pool might become less photodegradable as photorecalcitrant DOM accumulates. This possibility has led to speculation that previous light exposure might influence the susceptibility of DOM to photodegradation and that forested low-light streams might have highly photodegradable DOM. To assess this possibility we measured: 1) the susceptibility of stream DOM to photoreactions and compared our results to studies in other aquatic ecosystems, 2) the relative importance of the ultraviolet (UV) portion of the solar spectrum to DOM photoreactions, and 3) the photoreactivity of DOM collected from streams with and without upstream lakes. We measured DOM properties of stream water exposed for similar to 56 h to 1 of 3 treatments: full sunlight, sunlight with the UV portion of the spectrum (< 400 nm) removed, and a dark control. Exposure to light reduced the UV light-absorbing ability of DOM and, to a lesser extent, its concentration. Most alterations of DOM properties could be attributed to the UV portion of the solar spectrum. We found no evidence that previous light exposure significantly influenced photodegradability of stream DOM. Our results suggest that other DOM-processing agents, such as heterotrophic uptake, can obscure the effect of upstream photoexposure on downstream DOM photodegradability.																	0887-3593					SEP	2007	26	3					416	425		10.1899/06-097.1						WOS:000248351600005		
J	Clark, CD; O'Connor, AP; Foley, DM; de Bruyn, WJ				Clark, Catherine D.; O'Connor, Adam P.; Foley, Denise M.; de Bruyn, Warren J.			A study of fecal coliform sources at a coastal site using colored dissolved organic matter (CDOM) as a water source tracer	MARINE POLLUTION BULLETIN												Optical properties of colored dissolved organic matter (CDOM) were measured as a tracer of polluted waters in a Southern California surf-zone with consistently high levels of fecal indicator bacteria. Salinity, temperature, fecal coliform, absorbance (200-700 nm) and fluorescence (lambda(excitation) = 350 nm; lambda(emission) = 360-650 nm) were measured in the creek and surf-zone during a dry and rain event. Fluorescence to absorption ratios for CDOM were used to distinguish water masses, with two distinct CDOM end-members identified as creek (flu/abs = 8.7 +/- 0.8 x 10(4)) and coastal (flu/abs = 2.2 +/- 0.3 x 10(4)). Waters containing the same CDOM end-member had highly variable bacterial levels during the dry event, suggesting intermittent sources of bacteria added to a uniform water source, consistent with marine birds. During the rain event, increased levels of the creek end-member and bacteria indicated a second bacteria source from runoff. (c) 2007 Elsevier Ltd. All rights reserved.																	0025-326X	1879-3363				SEP	2007	54	9					1507	1513		10.1016/j.marpolbul.2007.04.019						WOS:000250013900032	17574279	
J	Jiang, FH; Yang, HH; Lee, FSC; Wang, XR; Wang, XL; Yin, YF				Jiang Feng-hua; Yang Huang-hao; Frank Sen-chun Lee; Wang Xiao-ru; Wang Xiu-lin; Yin Yue-fen			Excitation-emission-matrix spectral property of dissolved organic matter in seawater of Jiaozhou Bay, China	SPECTROSCOPY AND SPECTRAL ANALYSIS												Excitation-emission matrix spectroscopy (EEMs) was applied to measure the fluorescence properties of dissolved organic matter (DOM) in seawater collected from Jiaozhou Bay in June, 2005. The study areas include central Bay area, receptor areas of Dagu River, Licun River and Haibo River. The aim was to investigate the influence of discharges from several typical rivers to the receiving seawater. Dagu River discharges mostly freshwater, while the other two rivers discharges include more wastewaters from factories and sewages treatments. The results indicate that,there is a redshift of the position of humic-like fluorescence peaks due to the discharges from sewages and wastewaters from factories. The intensities of protein-like and humic-like peaks were the strongest in the samples from area near Haibo River and Licun River, while the weakest fluorescence intensities of both protein-like and humic-like were observed in the samples collected from central bay area. This suggests that river inputs are the mains sources of DOM in seawater of Jiaozhou Bay, while DOM produced by bioactivity in situ dominates those in central Bay area. The relationships of protein-like and humic-like fluorescence intensities vary depending on the water samples. The DOM in seawater of Jiaozhou Bay may be polluted by protein-like organic matter produced by human activity, as indicated by higher ratios of protein-like and humic-like fluorescence intensities. The results suggest the potential utility of EEMs technique for trace DOM and land-based pollution sources.				Liu, Zhao/B-2189-2012													1000-0593					SEP	2007	27	9					1765	1769								WOS:000249990800027		
J	Mostofa, KMG; Yoshioka, T; Konohira, E; Tanoue, E				Mostofa, Khan M. G.; Yoshioka, Takahito; Konohira, Eiichi; Tanoue, Eiichiro			Dynamics and characteristics of fluorescent dissolved organic matter in the groundwater, river and lake water	WATER AIR AND SOIL POLLUTION												Fluorescent dissolved organic matters ( FDOM) in the groundwater-river-lake environments were investigated using three-dimensional excitation-emission matrix ( EEM) and measuring the dissolved organic carbon ( DOC), inorganic anions and electric conductivity ( EC) in shallow groundwater, river and lake waters. DOC concentrations were high and largely varied in groundwater, 16 - 328 mu M C ( mean 109 +/- 88 mu M C), and in river waters, 43 - 271 mu M C mean 158 +/- 62 mu M C) and were very low in the lake Biwa waters, 89 - 97 mu M C ( mean 93 +/- 2 mu M C). The fluorescence properties of EEM showed that the fulvic-like components ( peak C, peak A and peak M) were dominated in groundwater and river waters, but protein-like components ( peak T) was in lake waters. The peak C was observed at Ex/Em 320 +/- 9/424 +/- 5 nm in groundwater, and 340 +/- 5/ 432 +/- 4 nm in river waters, but the lake waters detected the two peaks, 347 +/- 7/441 +/- 11 nm ( peak C) as a minor peak and 304 +/- 2/421 +/- 8 nm ( peak M) as a major peak. Emission wavelength of peak T was observed to shorten in wavelengths from groundwater to river and then lake waters. Peak T in lake waters showed at shorter in wavelengths ( 279 +/- 2/338 +/- 11 nm) at the middle point of Lake Biwa compared to those of lake shore site ( 283 +/- 3/350 +/- 7 nm). Photoirradiation experiment on upstream waters suggested the changes in the fluorescence peaks of fulvic acid-like substances in lake waters, which might be caused by photo-degradation. DOC concentration was significantly correlated with inorganic anions and EC in river waters. However, such correlations were not observed in groundwater. Anion concentrations in lake waters were low with respect to DOC concentration. These results showed that the optical and chemical properties of FDOM are characteristically varied among groundwater, river and lake waters, indicating the impacts of environments to various FDOM at the same watershed level.																	0049-6979					SEP	2007	184	1-4					157	176		10.1007/s11270-007-9405-1						WOS:000249010500011		
J	Abdulla, H; Dias, RF				Abdulla, Hussain; Dias, Robert F.			GEOC 78-Probing the reactivity of DOM: Determining the enhanced aqueous solubility of organic compounds by dissolved organic matter in natural waters using stable isotope mass balance	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY																													0065-7727					AUG 19	2007	234					78-GEOC										WOS:000207593902826		
J	Arias-Esquivel, VA; Skoog, A; Sanudo, S				Arias-Esquivel, Victor Alejandro; Skoog, Annelie; Sanudo, Sergio			GEOC 25-Effect of sediment-surface redox conditions on fluxes of dissolved organic matter, nutrients, iron, and manganese over the sediment-water interface of coastal sediments	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY																													0065-7727					AUG 19	2007	234					25-GEOC										WOS:000207593902772		
J	Blough, NV; Del Vecchio, R				Blough, Neil V.; Del Vecchio, Rossana			GEOC 10-Sources and sinks of chromophoric dissolved organic matter in the coastal environment: Relation to structure	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY																Blough, Neil/B-7727-2009													0065-7727					AUG 19	2007	234					10-GEOC										WOS:000207593902766		
J	Dalzell, BJ; Minor, EC; Beaudet, A; Bowlds, R				Dalzell, Brent J.; Minor, Elizabeth C.; Beaudet, Amanda; Bowlds, Ryan			GEOC 8-Salinity effects on recovery and characterization of terrestrially-derived dissolved organic matter	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY																													0065-7727					AUG 19	2007	234					8-GEOC										WOS:000207593902767		
J	Hakala, JA; Chin, YP				Hakala, J. Alexandra; Chin, Yu-Ping			ENVR 90-Reduction of pentachloronitrobenzene in freshwater sediment porefluids: Role of Fe(II), dissolved organic matter and pH	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY																													0065-7727					AUG 19	2007	234					90-ENVR										WOS:000207593902547		
J	Hatcher, PG; Sleighter, RL; Liu, ZF; Hatcher, SA				Hatcher, Patrick G.; Sleighter, Rachel L.; Liu, Zhanfei; Hatcher, Susan A.			GEOC 13-Molecular characterization and reactivity of dissolved organic matter along a river to ocean transect by high resolution electrospray ionization Fourier transform ion cyclotron resonance mass spectrometry	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY																													0065-7727					AUG 19	2007	234					13-GEOC										WOS:000207593902779		
J	Najjar, RG; Jin, X; Louanchi, F; Aumont, O; Caldeira, K; Doney, SC; Dutay, JC; Follows, M; Gruber, N; Joos, F; Lindsay, K; Maier-Reimer, E; Matear, RJ; Matsumoto, K; Monfray, P; Mouchet, A; Orr, JC; Plattner, GK; Sarmiento, JL; Schlitzer, R; Slater, RD; Weirig, MF; Yamanaka, Y; Yool, A				Najjar, R. G.; Jin, X.; Louanchi, F.; Aumont, O.; Caldeira, K.; Doney, S. C.; Dutay, J.-C.; Follows, M.; Gruber, N.; Joos, F.; Lindsay, K.; Maier-Reimer, E.; Matear, R. J.; Matsumoto, K.; Monfray, P.; Mouchet, A.; Orr, J. C.; Plattner, G.-K.; Sarmiento, J. L.; Schlitzer, R.; Slater, R. D.; Weirig, M.-F.; Yamanaka, Y.; Yool, A.			Impact of circulation on export production, dissolved organic matter, and dissolved oxygen in the ocean: Results from Phase II of the Ocean Carbon-cycle Model Intercomparison Project (OCMIP-2)	GLOBAL BIOGEOCHEMICAL CYCLES												Results are presented of export production, dissolved organic matter (DOM) and dissolved oxygen simulated by 12 global ocean models participating in the second phase of the Ocean Carbon-cycle Model Intercomparison Project. A common, simple biogeochemical model is utilized in different coarse-resolution ocean circulation models. The model mean (+/- 1 sigma) downward flux of organic matter across 75 m depth is 17 +/- 6 Pg C yr(-1). Model means of globally averaged particle export, the fraction of total export in dissolved form, surface semilabile dissolved organic carbon (DOC), and seasonal net outgassing (SNO) of oxygen are in good agreement with observation-based estimates, but particle export and surface DOC are too high in the tropics. There is a high sensitivity of the results to circulation, as evidenced by (1) the correlation of surface DOC and export with circulation metrics, including chlorofluorocarbon inventory and deep-ocean radiocarbon, (2) very large intermodel differences in Southern Ocean export, and (3) greater export production, fraction of export as DOM, and SNO in models with explicit mixed layer physics. However, deep-ocean oxygen, which varies widely among the models, is poorly correlated with other model indices. Cross-model means of several biogeochemical metrics show better agreement with observation-based estimates when restricted to those models that best simulate deep-ocean radiocarbon. Overall, the results emphasize the importance of physical processes in marine biogeochemical modeling and suggest that the development of circulation models can be accelerated by evaluating them with marine biogeochemical metrics.				Plattner, Gian-Kasper/A-5245-2016; Orr, James/C-5221-2009; Gruber, Nicolas/B-7013-2009; Caldeira, Ken/E-7914-2011; Follows, Michael/G-9824-2011; Yool, Andrew/B-4799-2012; matear, richard/C-5133-2011; Doney, Scott/F-9247-2010; Mouchet, Anne/K-1911-2014; Aumont, Olivier/G-5207-2016; Yamanaka, Yasuhiro/H-7393-2012; 	Plattner, Gian-Kasper/0000-0002-3765-0045; Gruber, Nicolas/0000-0002-2085-2310; Orr, James/0000-0002-8707-7080; Yool, Andrew/0000-0002-9879-2776; Doney, Scott/0000-0002-3683-2437; Mouchet, Anne/0000-0002-8846-3063; Aumont, Olivier/0000-0003-3954-506X; Yamanaka, Yasuhiro/0000-0003-3369-3248; Joos, Fortunat/0000-0002-9483-6030												0886-6236	1944-9224				AUG 8	2007	21	3							GB3007	10.1029/2006GB002857						WOS:000248872300003		
J	Gasper, JD; Aiken, GR; Ryan, JN				Gasper, Jarrod D.; Aiken, George R.; Ryan, Joseph N.			A critical review of three methods used for the measurement of mercury (Hg2+)-dissolved organic matter stability constants	APPLIED GEOCHEMISTRY					15th Annual V M Goldschmidt Conference	MAY, 2005	Moscow, ID					Three experimental techniques-ion exchange, liquid-liquid extraction with competitive ligand exchange, and solid-phase extraction with competitive ligand exchange (CLE-SPE) - were evaluated as methods for determining conditional stability constants (K) for the binding of mercury (Hg2+) to dissolved organic matter (DOM). To determine the utility of a given method to measure stability constants at environmentally relevant experimental conditions, experimental results should meet three criteria: (1) the data must be experimentally valid, in that they were acquired under conditions that meet all the requirements of the experimental method, (2) the Hg:DOM ratio should be determined and it should fall within levels that are consistent with environmental conditions, and (3) the stability constants must fall within the detection window of the method. The ion exchange method was found to be limited by its detection window, which constrains the method to stability constants with logK values less than about 14. The liquid-liquid extraction method was found to be complicated by the ability of Hg-DOM complexes to partition into the organic phase. The CLE-SPE method was found to be the most suitable of these methods for the measurement of Hg-DOM stability constants. Stability constants for DOM isolates measured using the CLE-SPE method at environmentally relevant Hg:DOM ratios were logK= 25-30 (M-1). These values are consistent with the strong Hg2+ binding expected for reduced S-containing binding sites. (c) 2007 Elsevier Ltd. All rights reserved.				Ryan, Joseph/H-7025-2012													0883-2927					AUG	2007	22	8					1583	1597		10.1016/j.apgeochem.2007.03.018						WOS:000249709600003		
J	Fu, PQ; Wu, FC; Liu, CQ; Wang, FY; Li, W; Yue, LX; Guo, QJ				Fu, Pingqing; Wu, Fengchang; Liu, Congqiang; Wang, Feiyue; Li, Wen; Yue, Lanxiu; Guo, Qingjun			Fluorescence characterization of dissolved organic matter in an urban river and its complexation with Hg(II)	APPLIED GEOCHEMISTRY					15th Annual V M Goldschmidt Conference	MAY, 2005	Moscow, ID					Dissolved organic matter (DOM) in the Nanming River, an urban river in Guiyang City in SW China, and its complexation behavior with Hg(II) were investigated using fluorescence spectroscopy and the quenching titration technique. Three major fluorophores, two humic-like and one protein-like fluorescence, were observed in most of the DOM samples. Significant correlations were observed between the humic-like and protein-like fluorescence intensities, as well as, between them and other water quality parameters such as dissolved organic carbon, PO43- chemical oxygen demand and NH4+ concentrations, suggesting that agricultural and municipal wastewaters may be the source for both protein-like and humic-like fluorescence materials in the river. The fluorescence quenching titration resulted in similar values for the conditional stability constants for Hg(H) complexes with the humic-like and protein-like fluorophores, likely due to the dominance of Hg binding with O-containing function groups at the high Hg(II) concentrations used in the titration. Effects of Cl-, Ca2+, Mg2+ and Cu2+ ions on the binding between Hg(II) and three different fluorophores were also studied. The fluorescence index from the Nanming River was further found to be controlled by pH and Hg(II), cautioning its use in discriminating the sources of DOM. (c) 2007 Elsevier Ltd. All rights reserved.				Wang, Feiyue/E-4147-2012; Liu, Cong-qiang/G-6714-2012; Fu, Pingqing/G-4863-2013	Wang, Feiyue/0000-0001-5297-0859; Fu, Pingqing/0000-0001-6249-2280												0883-2927					AUG	2007	22	8					1668	1679		10.1016/j.apgeochem.2007.03.041						WOS:000249709600011		
J	Polubesova, T; Sherman-Nakache, M; Chefetz, B				Polubesova, Tamara; Sherman-Nakache, Michal; Chefetz, Benny			Binding of pyrene to hydrophobic fractions of dissolved organic matter: Effect of polyvalent metal complexation	ENVIRONMENTAL SCIENCE & TECHNOLOGY												The effects of polyvalent metal cations on pyrene binding to hydrophobic acid and neutral fractions (HoA and HoN, respectively) of dissolved organic matter (DOM) were elucidated. The DOM was isolated from sewage sludge; pyrene binding was estimated from fluorescence measurements. Isotherms of pyrene binding to both fractions were nonlinear. Pyrene binding was higher for HoN due to the combined effect of greater hydrophobicity, aromaticity and the large molecular size of this fraction relative to HoA. The complexation of HoA with Cu(2+), Al(3+), and Fe(3+) increased the binding of pyrene only when the HoA was equilibrated with polyvalent cations before pyrene was added. The maximal increase in pyrene binding to HoA was 56%, 64%, and 118% when pre-equilibrated with Cu(2+), Fe(3+), and Al(3+), respectively. Pyrene binding to HoN was not affected by the presence of metal cations. HoA complexation with metal cations increased the apparent molecular size of this fraction. We suggest that the presence of metal cations induces the formation of pseudomicelles, which are more efficient in binding pyrene than the low-molecular-weight components. Our results demonstrate that HoA and HoN components can significantly affect the transport of organic contaminants in soils irrigated with treated wastewater or amended with sewage sludge.																	0013-936X					AUG 1	2007	41	15					5389	5394		10.1021/es070722r						WOS:000248343600031	17822107	
J	Treguer, R; Couvert, A; Wolbert, D; Suty, H; Randon, G				Treguer, R.; Couvert, A.; Wolbert, D.; Suty, H.; Randon, G.			Particulate products and new polymers for a more efficient removal of dissolved organic matter in drinking water resources	ENVIRONMENTAL TECHNOLOGY												More restricting legislation on dissolved organic carbon (DOC), especially when applied to waters with high DOC contents and low turbidity, urges the drinking water industry to improve the removal of dissolved organic matter (DOM). jar tests were carried out on sand-filtered water (SFW) and raw water (RW), with respectively 50 different particulate compounds and different cationic polymers. Analytical measurements of DOC and UV absorbance at 254 nm, as well as a characterisation by size exclusion chromatography (SEC), were performed in order to determine the efficiency of the process. Experiments on SFW showed that activated carbon was the only compound able to remove efficiently the residual DOC remaining after conventional treatments (up to 40% of reduction). Other trials on RW using mixes of ferric chloride (FeCl3,) and cationic polymers (polyamines and polyDADMAC) pointed out that the molecular mass and the reticulation ratios have a significant influence on the efficiency of the treatment. Finally, the addition of activated carbons to the previous reagents significantly improved the observed removal efficiencies by similar amounts.																	0959-3330					AUG	2007	28	8					861	869		10.1080/09593332808618850						WOS:000248737200004	17879845	
J	Spencer, RGM; Ahad, JME; Baker, A; Cowie, GL; Ganeshram, R; Upstill-Goddard, RC; Uher, G				Spencer, Robert G. M.; Ahad, Jason M. E.; Baker, Andy; Cowie, Gregory L.; Ganeshram, Raja; Upstill-Goddard, Robert C.; Uher, Guenther			The estuarine mixing behaviour of peatland derived dissolved organic carbon and its relationship to chromophoric dissolved organic matter in two North Sea estuaries (UK)	ESTUARINE COASTAL AND SHELF SCIENCE												The mixing behaviour of dissolved organic carbon (DOC) was investigated in two U.K. estuaries with peatland derived river inputs (Tyne and Tweed). under varying discharge regimes and in different seasons. DOC removal (i.e. non-conservative) was common to both estuaries at low salinities, but DOC addition also occurred in the Tyne at higher salinities due to inputs from a large sewage treatment works and polluted urban rivers. DOC in freshwater endmembers was in the range 608.1-2326.5 mu M (mean 1229.6 mu M, n = 7) for the Tyne and was 226.1 and 668.2 mu M on two occasions in the Tweed; the high DOC concentrations reflecting the peatland nature of the catchments and high river discharge. DOC removal in the Tyne estuary was in the range 0-58% (n = 7) (one transect exhibits 0% removal as pollution sources of DOC dominate medium to high salinity samples so it was not possible to extrapolate a conservative mixing line back to low salinities). Highest percent removals were at highest river flows and correspondingly high turbidity and DOC concentrations in the Tyne estuary. In contrast, DOC removal in the Tweed estuary was consistently 6% (n = 2), and appeared independent of river flow, turbidity and DOC concentration on the two transects conducted. Both estuaries exhibited a strong correlation between the chromophoric dissolved organic matter (CDOM) absorption coefficient at 350 nm (a(350)) and DOC which was seasonally robust; Tweed (r(2) = 0.98, p < 0.001, n = 20), Tyne (r(2) = 0.85, p < 0.001, n = 87) and Tyne without potentially anthropogenic or sedimentary derived DOM source samples (r(2) = 0.93, p < 0.001, n = 74). The robust nature of these relationships implies that remotely sensed CDOM characteristics have the potential to improve the spatio-temporal resolution of estuarine DOC. This study highlights the variation in estuarine removal of peatland derived DOC between the two estuaries and in the Tyne estuary it shows how differences in river regime can result in significant changes in DOC removal at low salinities. Our findings demonstrate the need to conduct DOM sampling under varying seasons and hydrological regimes to accurately quantify the removal of terrigenous DOM in estuaries and its subsequent flux to the oceans. (C) 2007 Elsevier Ltd. All rights reserved.				Baker, Andy/A-6298-2011; 	Baker, Andy/0000-0002-1552-6166												0272-7714					AUG	2007	74	1-2					131	144		10.1016/j.ecss.2007.03.032						WOS:000247907900013		
J	Heitmann, T; Goldhammer, T; Beer, J; Blodau, C				Heitmann, Tobias; Goldhammer, Tobias; Beer, Julia; Blodau, Christian			Electron transfer of dissolved organic matter and its potential significance for anaerobic respiration in a northern bog	GLOBAL CHANGE BIOLOGY												We investigated electron transfer processes of dissolved organic matter (DOM) and their potential importance for anaerobic heterotrophic respiration in a northern peatland. Electron accepting and donating capacities (EAC, EDC) of DOM were quantified using dissolved H(2)S and ferric iron as reactants. Carbon turnover rates were obtained from porewater profiles (CO(2), CH(4)) and inverse modeling. Carbon dioxide was released at rates of 0.2-5.9 mmol m(-2) day(-1) below the water table. Methane (CH(4)) formation contributed < 10%, and oxygen consumption 2% to 40%, leaving a major fraction of CO(2) production unexplained. DOM oxidized H(2)S to thiosulfate and was reduced by dissolved ferric iron. Reduction with H(2)S increased the subsequently determined EDC compared to untreated controls, indicating a reversibility of the electron transfer. In situ redox capacities of DOM ranged from 0.2 to 6.1 mEq g(-1) C (EAC) and from 0.0 to 1.4 mEq g(-1) C (EDC), respectively. EAC generally decreased with depth and changed after a water table drawdown and rebound by 20 and -45 mEq m(-2), respectively. The change in EAC during the water table fluctuation was similar to CH(4) formation rates. In peatlands, electron transfer of DOM may thus significantly contribute to the oxidation of reduced organic substrates by anaerobic heterotrophic respiration, or by maintaining the respiratory activity of sulfate reducers via provision of thiosulfate. Part of the anaerobic electron flow in peat soils is thus potentially diverted from methanogenesis, decreasing its contribution to the total carbon emitted to the atmosphere.				Goldhammer, Tobias/E-6695-2011; Heitmann, Tobias/G-4153-2011	Goldhammer, Tobias/0000-0001-8897-4659; 												1354-1013					AUG	2007	13	8					1771	1785		10.1111/j.1365-2486.2007.01382.x						WOS:000248959400019		
J	Yamashita, Y; Tsukasaki, A; Nishida, T; Tanoue, E				Yamashita, Youhei; Tsukasaki, Ayumi; Nishida, Tamihito; Tanoue, Eiichiro			Vertical and horizontal distribution of fluorescent dissolved organic matter in the Southern Ocean	MARINE CHEMISTRY												The vertical and horizontal distribution of fluorescent dissolved organic matter (FDOM), determined by fluorescence intensity at 320 nm excitation and 420 nm emission, were clarified in nine stations on two transects at the Southern Ocean, including a subtropical, subantarctic, polar frontal and Antarctic zone. All vertical profiles of fluorescence intensity showed that levels were lowest in the surface waters, increased with increasing the depth in mid-depth waters (similar to 2000 m), and then stayed within a relatively narrow range from there to the bottom. Such vertical profiles of FDOM were similar to those of nutrients, but were adverse to dissolved oxygen. In water columns below the temperature-minimum subsurface water (dichothermal waters) in the Antarctic zone and below the winter mixed layer in the other zones, we determined the relationships of fluorescence intensity to concentrations of nutrients and apparent oxygen utilization (AOU) over the entire area of the present study, and found significant linear correlations between the levels of fluorescence intensity and nutrient concentrations (r= 0.70 and 0.71 for phosphate and nitrate + nitrite, respectively) and AOU (r= 0.91). From the strong correlation coefficient between fluorescence intensity and AOU, we concluded that FDOM in the Southern Ocean is formed in situ via the biological oxidation of organic matter. The regeneration of the nutrients/consumption of the oxygen/formation of FDOM was active in mid-depth waters. However, the correlations between fluorescence intensities and nutrients and AOU were different in the mid-depth water masses, Subantarctic Mode Water (SAMW), and Antarctic Intermediate Water (AAIW), indicating that the sources of organic matter responsible for FDOM formation were different. A considerable amount of FDOM in the SAMW is thought to be produced by the remineralization of DOM in addition to sinking particulate organic matter, while DOM is less responsible for FDOM formation in the AAIW. (c) 2007 Elsevier B.V. All rights reserved.				Yamashita, Youhei/A-3858-2012; van den Berg, Constant/A-7065-2012	Yamashita, Youhei/0000-0002-9415-8743; van den Berg, Constant/0000-0003-2234-9345												0304-4203					AUG	2007	106	3-4					498	509		10.1016/j.marchem.2007.05.004						WOS:000249600600008		
J	Cumberland, SA; Baker, A				Cumberland, Susan A.; Baker, Andy			The freshwater dissolved organic matter fluorescence-total organic carbon relationship	HYDROLOGICAL PROCESSES												The fluorescent properties of dissolved organic matter (DOM) enable comparisons of humic-like (H-L) and fulvic-like (F-L) fluorescence intensities with dissolved organic carbon (DOC) in aquatic systems. The fluorescence-DOC relationship differed in gradient, i.e. the fluorescence per gram of carbon, and in the strength of the correlation coefficient. We compare the fluorescence intensity of the F-L and H-L fractions and DOC of freshwater DOM in north Shropshire, England, featuring a river, wetland, spring, pond and sewage DOM sources. Correlations between fluorescence and DOC varied between sample sites. Wetland water samples for the F-L peak gave the best correlation, r = 0.756; the lowest correlation was from final treated sewage effluent, r = 0.167. The relationship between fluorescence and DOC of commercially available International Humic Substances Society standards were also examined and they generally showed a lower fluorescence per gram of carbon for the F-L peak than the natural samples, whereas peat wetland DOM gave a greater fluorescence per gram of carbon than river DOM. Here, we propose the strength of the fluorescence-DOC correlation to be a useful tool when discriminating sources of DOM in fresh water. Copyright (c) 2007 John Wiley & Sons, Ltd.				Baker, Andy/A-6298-2011; 	Baker, Andy/0000-0002-1552-6166; Cumberland, Susan/0000-0002-3101-5163												0885-6087					JUL 30	2007	21	16					2093	2099		10.1002/hyp.6371						WOS:000248632400002		
