PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Gors, S; Rentsch, D; Schiewer, U; Karsten, U; Schumann, R				Goers, Solvig; Rentsch, Daniel; Schiewer, Ulrich; Karsten, Ulf; Schumann, Rhena			Dissolved organic matter along the eutrophication gradient of the Dar beta-Zingst Bodden Chain, Southern Baltic Sea: I. Chemical characterisation and composition	MARINE CHEMISTRY												The Dar beta-Zingst Bodden Chain (DZBC) is a shallow tideless estuary of 4 separate basins containing extremely high contents of particulate organic matter (POM) because of an eutrophication for more than 30 years. Therefore the open question to be addressed in this study was whether and how high POM is reflected in amounts and composition of dissolved organic matter (DOM). The pelagial was sampled at different stations along the eutrophication gradient during the growing season 1996, as well as in winter 1995/96 and 1996/97 to assess seasonal variations. The chemically utilisable compounds (uDOM) like dissolved free amino acids (DFAA) and dissolved free carbohydrates (DFCHO), as well as the corresponding polymer fractions dissolved combined amino acids (DCAA) and dissolved combined carbohydrates (DCCHO) were analysed together with the total dissolved organic carbon (DOC) and total dissolved organic nitrogen (DON). The concentrations of these fractions were used to calculate the respective percentage contribution of the DOC and DON and to compare with the C:N ratio in the dissolved pool. In the DZBC very high absolute amounts of DOM components of up to 30 mu mol C 1(-1) for DFAA, 288 mu mol C 1(-1) for DCAA, 67 mu mol C 1(-1) for DFCHO, 196 mu mol C 1(-1) for DCCHO were determined. On average, proportions of 0.8% DFAA, 3.6% DFCHO, 6.5% DCAA and 12.6% DCCHO of DOC were measured in the growing season of 1996. Consequently, at least 23.5% of DOC in the DZBC were classified as readily utilisable. The concentrations of these bio-available compounds fluctuated strongly over the course of the year, but the dissolved monomers more than the corresponding polymers. With the exception of DFAA at significantly higher concentrations in winter, a clear seasonality in DOM compounds was absent. In spite of the high amounts of uDOM, most likely being able to sustain many microheterotrophs, the quality of the total DOM has to be assessed as recalcitrant due to an average molar CN ratio of ca. 19. This fact makes the Dar beta-Zingst Bodden Chain quite unique concerning persistent high amounts of utilisable and refractory organic matter. So far, it was not possible to prove whether the high DOM originates directly from primary production, is mostly the result of microbial degradation in the pelagial or stems from anaerobic degradation in the sediment. However, the high DOM concentrations, its element composition and the accumulation of glycine and serine in the dissolved amino acid pool suggest that the degradation of DOM was advanced. Such analyses seem to be an additional tool to describe the ecological state of highly polluted waters and estimate the origin and fate of organic matter. (C) 2006 Elsevier B.V. All rights reserved.																	0304-4203					MAR 21	2007	104	3-4					125	142		10.1016/j.marchem.2006.10.009						WOS:000246052200001		
J	Stedmon, CA; Markager, S; Tranvik, L; Kronberg, L; Slatis, T; Martinsen, W				Stedmon, Colin A.; Markager, Stiig; Tranvik, Lars; Kronberg, Leif; Slatis, Tove; Martinsen, Winnie			Photochemical production of ammonium and transformation of dissolved organic matter in the Baltic Sea	MARINE CHEMISTRY												The release of ammonium from the photochemical degradation of dissolved organic matter (DOM) has been proposed by earlier studies as a potentially important remineralisation pathway for refractory organic nitrogen. In this study the photochemical production of ammonium from Baltic Sea DOM was assessed in the laboratory. Filtered samples from the Bothnian Bay, the Gulf of Finland and the Arkona Sea were exposed to UVA light at environmentally relevant levels, and the developments in ammonium concentrations, light absorption, fluorescence and molecular size distribution were followed. The exposures resulted in a decrease in DOM absorption and loss of the larger sized fraction of DOM. Analysis of the fluorescence properties of DOM using parallel factor analysis (PARAFAC) identified 6 independent components. Five components decreased in intensity as a result of the UVA exposures. One component was produced as a result of the exposures and represents labile photoproducts derived from terrestrial DOM. The characteristics of DOM in samples from the Bothnian Bay and Gulf of Finland were similar and dominated by terrestrially derived material. The DOM from the Arkona Sea was more autochthonous in character. Photoammonification differed depending on the composition of DOM. Calculated photoammonification rates in surface waters varied between 121 and 382 mu mol NH4+ L-1 d(-1). Estimated areal daily production rates ranged between 37 and 237 mu mol NH4+ m(-2) d(-1), which are comparable to atmospheric deposition rates and suggest that photochemical remineralisation of organic nitrogen may be a significant source of bioavailable nitrogen to surface waters during summer months with high irradiance and low inorganic nitrogen concentrations. (C) 2006 Elsevier B.V. All rights reserved.				Tranvik, Lars/H-2222-2011; Stedmon, Colin/B-5841-2008; Markager, Stiig/I-7587-2013	Stedmon, Colin/0000-0001-6642-9692; Markager, Stiig/0000-0001-5427-2026												0304-4203					MAR 21	2007	104	3-4					227	240		10.1016/j.marchem.2006.11.005						WOS:000246052200008		
J	Judd, KE; Crump, BC; Kling, GW				Judd, Kristin E.; Crump, Byron C.; Kling, George W.			Bacterial responses in activity and community composition to photo-oxidation of dissolved organic matter from soil and surface waters	AQUATIC SCIENCES												To better understand how photo-oxidation of dissolved organic matter (DOM) affects microbial activity and DOM processing along hydrological flow paths in an arctic catchment, we conducted experiments measuring responses in bacterial production (BP) to sunlight-exposed DOM from up-slope sources, including soil, stream, and lake water. Overall, sunlight exposure significantly reduced specific ultra-violet absorbance and dissolved organic carbon concentrations and increased phenolic concentrations; these changes were more pronounced in soil than in surface waters. Sunlight-exposed DOM reduced BP in common inoculum bioassay experiments at short time scales (hours), but the magnitude of the effect differed among DOM sources and was related to phenolic content; effects were more negative on DOM sources with high phenolic contents. In contrast, longer contact times (weeks) between bacteria and photo-oxidized soil, stream, and lake water DOM enhanced, did not change, and reduced BP, respectively. In these longer-term experiments, sunlight-exposed DOM had a greater positive effect on lake than stream BP, and caused shifts in bacterial community composition (based on denaturing gradient gel electrophoresis of bacterial-specific 16S rDNA). Changes in bacterial community composition were greater in response to sunlight-exposed DOM from soils than from the stream. Our findings suggest that overall impacts of DOM photo-oxidation in aquatic environments depends on DOM source, and that contrasting effects of photo-oxidized DOM at varying time scales may be partly due to shifts in the bacterial community composition to groups better able to consume photoproducts or tolerate harmful radicals.				Kling, George/C-7867-2015	Kling, George/0000-0002-6349-8227												1015-1621					MAR	2007	69	1					96	107		10.1007/s00027-006-0908-4						WOS:000245007400010		
J	Brooks, ML; Meyer, JS; Boese, CJ				Brooks, Marjorie L.; Meyer, Joseph S.; Boese, Connie J.			Toxicity of copper to larval Pimephales promelas in the presence of photodegraded natural dissolved organic matter	CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES												Copper (Cu) complexation with natural dissolved organic matter (DOM) mitigates Cu bioavailability to aquatic biota by decreasing the activity of the cupric ion ({Cu2+}). However, DOM is photochemically unstable. In a previous study, we demonstrated that irradiation (similar to 13 days sunlight) of DOM collected from a river decreased its binding-site density for Cu by 45%, but increased binding-site density in wetland DOM by 147%. Binding-site densities correlated positively with ketones and aldehydes (C-II groups). Herein, we determined the mortality of larval fathead minnows (FHM; Pimephales promelas) as a function of {Cu2+} in 96 h static-renewal toxicity tests without DOM. Next, we calculated {Cu2+} in control and photooxidized DOM and then predicted mortality of larval FHM in toxicity tests. Observed mortalities agreed with predictions (r(2) = 0.96) in treatments with lowest binding-site densities and proportions of C-II groups (highest {Cu2+}). However, treatments with -50% lower {Cu2+}, containing higher proportions of C-II groups, had equally high mortalities and poorer fits with predictions (r(2) approximate to 0.75), possibly indicating that Cu bound to C-II groups are bioavailable. To our knowledge, this study is the first to predict and then directly test the effects of DOM photooxidation on Cu toxicity.				Brooks, Marjorie/M-5692-2014													0706-652X					MAR	2007	64	3					391	401		10.1139/F07-012						WOS:000246188700002		
J	Durjava, MK; ter Laak, TL; Hermens, JLM; Struijs, J				Durjava, Mojca Kos; ter Laak, Thomas L.; Hermens, Joop L. M.; Struijs, Jaap			Distribution of PAHs and PCBs to dissolved organic matter: High distribution coefficients with consequences for environmental fate modeling	CHEMOSPHERE												Dissolved organic carbon/water distribution coefficients (K-DOC) were measured for a selection of PCBs with octanol/water partition coefficients (K-OW) ranging from 10(5.6) to 10(7.5). A solid phase dosing and sampling technique was applied to determine K-DOC to Aldrich humic acid. This technique is in particular suitable for determining the distribution of very hydrophobic chemicals to complex matrices like humic acids. The K-DOC values were calculated from the experimental data using a linear model. Determined K-DOC's were evaluated in relation to octanol/water partition coefficients of the test compounds, and compared to literature data. Measured K-DOC values were somewhat higher than literature data, which can probably be attributed to the overestimation of freely dissolved aqueous concentration as a result of incomplete phase separation in other studies, and to the unique character of Aldrich humic acid as a "sorbent" or co-solute or to the fact that Aldrich humic acid is not a typical DOC, and other (adsorption) processes can occur. This study reports DOC distribution coefficients that belong to the highest ones ever measured. In addition, the DOC distribution was discussed in relation to current risk assessment modeling. (c) 2006 Elsevier Ltd. All rights reserved.																	0045-6535					MAR	2007	67	5					990	997		10.1016/j.chemosphere.2006.10.059						WOS:000245397100018	17175005	
J	Wang, W; Zafiriou, OC; Chan, IY; Zepp, RG; Blough, NV				Wang, Wei; Zafiriou, Oliver C.; Chan, Iu-Yam; Zepp, Richard G.; Blough, Neil V.			Production of hydrated electrons from photoionization of dissolved organic matter in natural waters	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Under UV irradiation, an important primary photochemical reaction of colored dissolved organic matter (CDOM) is electron ejection to produce hydrated electrons (e(aq)(-)). The efficiency of this process has been studied in both fresh water and seawater samples with both steady-state scavenger (S-SS) and time-resolved laser flash photolysis (LFP) methods. However, the apparent quantum yields (AQYs) of e(aq)(-) for the same samples using the two methods differ by as much as a factor of 100, necessitating a closer re-examination of how the process is measured. We developed a highly sensitive multipass LFP apparatus that allows detection of transient species at very low and variable UV irradiation intensities. Under single-photon conditions, we measured the AQY of e(aq)(-) from Laurentian fulvic acid as 1.3 x 10(-4), and set the upper limit for other CDOM samples at 6 x 10(-5), bringing the LFP results into agreement with those from S-SS methods. We also examined the ionization at elevated irradiation intensities and clearly demonstrated that multiphoton ionization occurs at intensities well below those usually used in LFP experiments, but well above those likely to occur at the earth's surface. This multiphoton ionization is probably the cause of the high AQYs reported by earlier LFP work. In addition, we also observed in real time other photochemical reactions, such as triplet quenching and bleaching, in the single photon regime.				Blough, Neil/B-7727-2009													0013-936X					MAR 1	2007	41	5					1601	1607		10.1021/es061069v						WOS:000244467500025	17396648	
J	Retamal, L; Vincent, WF; Martineau, C; Osburn, CL				Retamal, Leira; Vincent, Warwick F.; Martineau, Christine; Osburn, Christopher L.			Comparison of the optical properties of dissolved organic matter in two river-influenced coastal regions of the Canadian Arctic	ESTUARINE COASTAL AND SHELF SCIENCE												The optical characteristics, of coloured dissolved organic matter (CDOM) were analyzed in the Great Whale River and adjacent Hudson Bay (55 degrees N, 77 degrees W) in the eastern Canadian Low Arctic, and in the Mackenzie River and adjacent Beaufort Sea in the western Canadian High Arctic (70 degrees N, 133 degrees W). Sampling was during ice-free open water conditions. Both rivers contained high concentrations of dissolved organic carbon (3 and 6 mg DOC l(-1) in the Great Whale River and Mackenzie River, respectively) and CDOM (a(320) of 11 and 14 m(-1)), resulting in a substantial load of organic matter to their coastal seas. There were pronounced differences in the CDOM characteristics of the two rivers, notably in their synchronous fluorescence scans (SFS). The latter showed that the Mackenzie River was depleted in humic materials, implying a more mature catchment relative to the younger, more recently glaciated Great Whale River system. SFS spectra had a similar shape across the freshwater-saltwater transition zone of the Great Whale plume, and DOC was linearly related to salinity implying conservative mixing and no loss by flocculation or biological processes across the salt front. In contrast, there were major differences in SFS spectral shape from the Mackenzie River to the freshwater-influenced coastal ocean, with a marked decrease in the relative importance of fulvic and humic acid materials. The SFS spectra for the coastal Beaufort Sea in September-October strongly resembled those recorded for the Mackenzie River during the high discharge, CDOM-rich, snowmelt period in June, but with some loss of autochthonous materials. These results are consistent with differences in freshwater residence time between the Mackenzie River and Great Whale River coastal ocean systems. Models of arctic continental shelf responses to present and future climate regimes will need to consider these striking regional differences in the organic matter content, biogeochemistry and optics between waters from different catchments and different inshore hydrodynamic regimes. (c) 2006 Elsevier Ltd. All rights reserved.				Vincent, Warwick/C-9522-2009; 	Osburn, Christopher/0000-0002-9334-4202; Vincent, Warwick/0000-0001-9055-1938												0272-7714					MAR	2007	72	1-2					261	272		10.1016/j.ecss.2006.10.022						WOS:000244862400022		
J	Tadonleke, RD				Tadonleke, Remy D.			Strong coupling between natural Planctomycetes and changes in the quality of dissolved organic matter in freshwater samples	FEMS MICROBIOLOGY ECOLOGY												Dilution-regrowth experiments coupled to fluorescence in situ hybridization were conducted with samples from two humic reservoirs in order to examine how inorganic nutrients (N, P) affect free-living bacterioplankton phylogenetic groups and subsequently the quality of dissolved organic matter (DOM). The experiments were complemented by analyses of the empirical relationships between the targeted bacteria, nutrients, DOM and grazers. The ratio of absorbance of waters (A) at 250 and 365 nm (A(250 nm):A(365 nm)), which has been found to increase with the proportion of small molecules in the DOM pool in other humic waters, was used as an index of DOM quality. When nutrient stimulated bacteria, both the responses of bacterial groups (in the absence of grazers) and the ratio A(250 nm):A(365 nm) were generally different between treatments (+N, +P, +NP), suggesting that in nutrient-poor systems, differences in the type of inorganic nutrient supply will ultimately cause differences in DOM quality. The ratio A(250 nm),:A(365 nm) peaked in the +N treatments where members of the Planctomycetes (PLA) were the most stimulated group, and across treatments, PLA best explained (positive relationship) variations in this ratio. Consistent with this, the in situ data showed that the removal of the negative effects of flagellates on PLA yielded the highest R-2 in attempts to use bacterial groups to explain variations in A(250 nm):A(365 nm). These findings provide lines of evidence, not previously demonstrated in natural waters, that Planctomycetes may be an important factor changing the DOM quality, particularly in nutrient-poor systems when supplied with inorganic N.																	0168-6496					MAR	2007	59	3					543	555		10.1111/j.174-6941.2006.00222.x						WOS:000244719400001	17059481	
J	Brooks, ML; Meyer, JS; McKnight, DM				Brooks, Marjorie L.; Meyer, Joseph S.; McKnight, Diane M.			Photooxidation of wetland and riverine dissolved organic matter: altered copper complexation and organic composition	HYDROBIOLOGIA												In natural waters, the uptake of transition metals such as copper (Cu) by aquatic biota depends on the activity of the free cupric ion ({Cu2+}) rather than on total Cu concentration. Thus, an important ecological function of dissolved organic matter (DOM) in aquatic ecosystems is Cu-DOM complexation, which greatly decreases the {Cu2+}. However, Cu bioavailability is greatly modified by source and environmental history of DOM because DOM affinity for Cu varies by orders of magnitude among DOM sources; moreover, DOM is photochemically unstable. During 72-h irradiation experiments at intensities approximating sunlight with DOM from a palustrine wetland and a third-order river, we investigated photooxidative effects on DOM complexation of Cu as well as spectral and chemical changes in DOM that might explain altered Cu complexation. Irradiation decreased Cu complexation by riverine DOM, but unexpectedly increased Cu complexation by wetland DOM, resulting in 150% greater {Cu2+} in riverine DOM at the same dissolved organic carbon concentrations. The specific ultraviolet absorption (SUVa) and humic substances tracked photochemical changes in the conditional stability constants of Cu-DOM complexes, suggesting that the aromaticity of DOM influences its affinity for Cu. Carbonyl concentration in C-13 nuclear magnetic resonance spectra (C-13-NMR) covaried directly with Cu binding-site densities in DOM. However, no aspect of Cu-DOM complexation consistently covaried with fluorophores (i.e., the fluorescence index) or low molecular weight organic acids. Our results suggest that global increases in UV radiation will affect Cu-DOM complexation and subsequent Cu toxicity depending on light regime as well as DOM source.				Brooks, Marjorie/M-5692-2014; 	MCKNIGHT, DIANE/0000-0002-4171-1533												0018-8158					MAR	2007	579						95	113		10.1007/s10750-006-0387-6						WOS:000244187200008		
J	Conan, P; Sondergaard, M; Kragh, T; Thingstad, F; Pujo-Pay, M; Williams, PJLB; Markager, S; Cauwet, G; Borch, NH; Evans, D; Riemann, B				Conan, Pascal; Sondergaard, Morten; Kragh, Theis; Thingstad, Frede; Pujo-Pay, Mireille; Williams, Peter J. Le B.; Markager, Stiig; Cauwet, Gustave; Borch, Niels Henrik; Evans, Dylan; Riemann, Bo			Partitioning of organic production in marine plankton communities: The effects of inorganic nutrient ratios and community composition on new dissolved organic matter	LIMNOLOGY AND OCEANOGRAPHY												We investigated the partitioning of carbon, nitrogen, and phosphorus between particulate and dissolved production using 11-m(3) marine mesocosms (bags) in a Norwegian fjord with a salinity of 28.3, a chlorophyll concentration of 0.6 mu g L-1, an even biomass among five algal groups, and nitrogen limitation as the initial conditions. The experiment lasted 21 days in August. Addition of silicate (+Si) resulted in diatom dominance, while a more diverse community was present in treatments with no added Si (-Si). Addition of inorganic nutrients in a N:P gradient from 64 to 4 either conserved the initial N limitation or forced the plankton communities to P limitation. Per added limiting nutrient, the diatom-dominated bags produced more particulate (POC) and dissolved organic carbon (DOC) than the other bags. However, the relative partitioning of net production to POC and DOC did not differ as a function of the plankton communities. Between 22% and 33% of the net production accumulated as new DOC. The higher values were found in the N-limited bags. The production of new dissolved organic nitrogen (DON) was variable over time, and short periods of positive production were followed by removal (negative production). Between 6% and 22% of the assimilated N was recovered as new DON in the N-replete bags, while the DON production was very low during N limitation. The community structure had no effects on nitrogen partitioning. Diatom dominance (+Si bags) resulted in P sequestration to particles and a constant low net production of dissolved organic phosphorus (DOP) across the nutrient gradient. The production of DOP was low in the P-limited (-Si) bags; however, with a surplus of inorganic P, most of the assimilated P (74% to 85%) was recovered as new DOP. The consequence was a huge range in stoichiometric ratios for newly produced dissolved organic matter (DOM). With N limitation, the C: N ratio of new DOM was from 40 to 100, but it was below 40 under N-replete conditions. The C: P ratio of new DOM in the -Si bags traced the P availability, and values approached 500 in P-deficient bags to values between 17 and 58 in the P-replete bags. The C: P ratio of new DOM in the +Si bags was about 300 at all dosing regimes. Consequently, the range in N: P ratios was also large, with values from below 1 to about 30. Carbon-rich DOM in oceans and coastal waters is not necessarily a function of a slow diagenetic "maturation" process but can be produced almost immediately. Both the nutrient regime and phytoplankton community composition affected the production and composition of new DOM in this experiment.				Pujo-Pay, Mireille/E-9547-2011; CONAN, Pascal/B-7646-2011; Markager, Stiig/I-7587-2013; Thingstad, Tron Frede/B-2254-2008	CONAN, Pascal/0000-0002-2879-9411; Markager, Stiig/0000-0001-5427-2026; Thingstad, Tron Frede/0000-0002-5593-819X												0024-3590					MAR	2007	52	2					753	765								WOS:000245145200024		
J	Brooks, ML; McKnight, DM; Clements, WH				Brooks, Marjorie L.; McKnight, Diane M.; Clements, William H.			Photochemical control of copper complexation by dissolved organic matter in Rocky Mountain streams, Colorado	LIMNOLOGY AND OCEANOGRAPHY												We investigated photochemical, seasonal, and source effects on copper (Cu) complexation by dissolved organic matter (DOM). Cu-DOM complexation regulates Cu toxicity by decreasing the activity of the cupric ion ({Cu2+}), the most bioavailable Cu species. However, DOM is photochemically unstable under solar insolation. We analyzed Cu-DOM complexation before and after photooxidation of DOM collected from six rivers during spring runoff and late summer (n = 12 DOM samples). After irradiation of DOM for 24 h in a solar simulator (similar to 4 d of ambient insolation), we analyzed Cu-DOM complexation during potentiometric titrations of Cu into dissolved organic carbon concentrations of 5 mg L-1. In 10 DOM samples across the range of titrations (Cu, 7.8 x 10(-8) to 8.7 x 10(-6) mol L-1), photooxidation of DOM decreased Cu complexation, increasing {Cu2+} by an average of 156% +/- 28% ((x) over bar +/- SE). In one DOM sample, irradiation had no net effect on {Cu2+} (6% +/- 12%), whereas in another Cu complexation was enhanced (30% +/- 4%). Cu complexation that was indistinguishable before irradiation decreased significantly more during photooxidation of DOM in spring (185% +/- 25%) than in summer (74% +/- 14%). The specific ultraviolet absorption coefficient at 254 mu explained similar to 60% of the variation in conditional stability constants of Cu-DOM complexes regardless of DOM source, season, or extent of photooxidation. During a simulated contaminant event where 1.5 x 10-6 mol L-1 Cu was added to site waters, water chemistry reduced bioavailability in 6 of 12 cases to below the {Cu2+} expected to cause 50% mortality ({Cu2+}(ILC50)) in larval fish. However, after 6 d of photooxidation, none of the site waters remained below {CU2+}(LC50).				Brooks, Marjorie/M-5692-2014; Mason, Robert/A-6829-2011; Clements, William/N-2686-2016; 	MCKNIGHT, DIANE/0000-0002-4171-1533												0024-3590					MAR	2007	52	2					766	779								WOS:000245145200025		
J	Wetz, MS; Wheeler, PA				Wetz, Michael S.; Wheeler, Patricia A.			Release of dissolved organic matter by coastal diatoms	LIMNOLOGY AND OCEANOGRAPHY												Dissolved organic matter (DOM) production was examined in axenic batch cultures of five coastal diatom species. For Chaetoceros decipiens, dissolved organic carbon (DOC) accumulated beginning in late exponential growth as a result of increased cell density. For Cylindrotheca closterium, DOC actually decreased in late exponential growth and reached zero by the end of the experiment. This coincided with continued particulate organic carbon (POC) production and a threefold increase in the per-cell concentration of transparent exopolymer particles after nutrients were depleted. DOC release rates varied between species but were significantly higher for all five species in exponential or transition growth than during stationary growth. On average, 5% of the total fixed C was released as DOC for four of the diatoms, whereas C. decipiens released similar to 21% of its fixed C as DOC. The percentage of fixed C released as DOC varied little with nutrient availability or diatom growth stage. The DOM produced by some diatom species adheres to filters and is measured in the particulate organic matter (POM) fraction when cells are separated from the medium by filtration. This may be an important problem when diatom species with known benthic life histories are prevalent. In contrast, for species like Chaetoceros that have no benthic life history, DOM release rates estimated by bulk measurements or (14)C appear to be accurate. Overall, these results indicate that the species composition of phytoplankton blooms has the potential to influence the relative importance of POM and DOM production and can complicate interpretation of those measurements.																	0024-3590					MAR	2007	52	2					798	807								WOS:000245145200028		
J	Johnson, CH; Wendt, DE				Johnson, Collin H.; Wendt, Dean E.			Availability of dissolved organic matter offsets metabolic costs of a protracted larval period for Bugula neritina (Bryozoa)	MARINE BIOLOGY												For nearly a century researchers have investigated the uptake and utilization of dissolved organic matter (DOM) by marine invertebrates, but its contribution to their growth, reproduction, and survival remains unclear. Here, the benefit of DOM uptake was assessed for the marine bryozoan Bugula neritina (Linnaeus 1758) through performance comparisons of individuals in the presence and absence of DOM. The experiments were performed using B. neritina collected from floating docks in Beaufort, NC, USA from July to September 2004. Seawater was subjected to ultraviolet irradiation to reduce naturally occurring DOM, and then enriched with either 1 mu M of palmitic acid or a mixture containing 1 mu M each of glucose, alanine, aspartic acid and glycine. Larvae in DOM-enriched and DOM-reduced treatments were sampled and induced to metamorphose following 1, 6, 12, and 24 h of continuous swimming at 25 C. Sampled larvae were assessed for initiation of metamorphosis, completion of metamorphosis, and ancestrular lophophore size to determine the extent to which energy acquired from DOM uptake could offset the metabolic costs of prolonged larval swimming. DOM treatment had no significant effect on initiation of metamorphosis, but did have a significant effect on completion of metamorphosis and lophophore size. Larvae swimming in DOM-enriched treatments for 24 h experienced a 20% increase in metamorphic completion rate, compared to larvae swimming for 24 h in the DOM-reduced treatment. In addition, larvae in the amino acid and sugar mixture for 24 h had a significantly larger lophophore surface area and volume (23 and 31%, respectively), compared to larvae in DOM-depleted seawater. To ensure that the increases in performance found in larvae with access to DOM were not due to a decrease in metabolic activity, the respiration rates for these larvae were compared to those of larvae in DOM-depleted seawater. There were no significant differences between these treatments, indicating that the increases in performance were due to the energy acquired from DOM. These results clearly show that for B. neritina, DOM uptake results in increased metamorphic success and in the size of the feeding apparatus following an extended larval swimming duration.																	0025-3162					MAR	2007	151	1					301	311		10.1007/s00227-006-0492-0						WOS:000244485800027		
J	Chen, ZQ; Hu, CM; Comny, RN; Muller-Karger, F; Swarzenski, P				Chen, Zhiqiang; Hu, Chuanmin; Comny, Robyn N.; Muller-Karger, Frank; Swarzenski, Peter			Colored dissolved organic matter in Tampa Bay, Florida	MARINE CHEMISTRY												Absorption and fluorescence of colored dissolved organic matter (CDOM) and concentrations of dissolved organic carbon (DOC), chlorophyll and total suspended solids in Tampa Bay and its adjacent rivers were examined in June and October of 2004. Except in Old Tampa Bay (OTB), the spatial distribution of CDOM showed a conservative relationship with salinity in June, 2004 (a(CDOM)(400)=-0.19 x salinity+6.78, R-2=0.98, n=17, salinity range=1.1-32.5) with little variations in absorption spectral slope and fluorescence efficiency. This indicates that CDOM distribution was dominated by mixing. In October, 2004, CDOM distribution was nonconservative with an average absorption coefficient (a(CDOM) (400), similar to 7.76 m(-1)) about seven times higher than that in June (similar to 1.11 m(-1)). The nonconservative behavior was caused largely by CDOM removal at intermediate salinities (e.g., aCDOM(400) removal > 15% at salinity similar to 13.0), which likely resulted from photobleaching due to stronger stratification. The spatial and seasonal distributions of CDOM in Tampa Bay showed that the two largest rivers, the Alafia River (AR) and Hillsborough River (HR) were dominant CDOM sources to most of the bay. In OTB, however, CDOM showed distinctive differences: lower absorption coefficient, higher absorption spectral slopes, and lower ratios of CDOM absorption to DOC and higher fluorescence efficiency. These differences may have stemmed from (1) changes in CDOM composition by more intensive photobleaching due to the longer residence time of water mass in OTB; (2) other sources of CDOM than the HR/AR inputs, such as local creeks, streams, groundwater, and/or bottom re-suspension. Average CDOM absorption in Tampa Bay at 443 nm, a(CDOM)(443), was about five times higher in June and about ten times higher in October than phytoplankton pigment absorption, a(ph)(443), indicating that blue light attenuation in the water column was dominated by CDOM rather than by phytoplankton absorption throughout the year. (c) 2007 Elsevier B.V. All rights reserved.				hu, chuanmin/J-5021-2012													0304-4203					FEB 13	2007	104	1-2					98	109		10.1016/j.marchem.2006.12.007						WOS:000244971600009		
