20091119	14:48:00	102	42.5062	-69.6795	1.53	264	74.42462303	147.5525695	27.199836	0.018615526	0.288702117	0.192133134	0.118072111	0.069071067	10-0388	1.634	0.278	0.280	0.077	0.044	0.176	0.086	0.088	0.015	0.234	0.067	0.075	1.611	0.001	0.023	0.278	0.001	0.173	0.107	0.007	0.033	0.026	0.016	0.034	0.001	0.001	2.192	0.341	0.521	2.713	0.862	1.420	3.054	0.960	0.87	0.60	0.40	2.54	0.11	0.89	0.54	0.31	0.32	0.37	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091119	14:44:00	102	42.5062	-69.6795	29.03	264	82.89883516	60.15272592	9.972693771	0.018564986	0.284012777	0.188847138	0.115613035	0.069554304	10-0389	1.352	0.232	0.241	0.057	0.037	0.152	0.062	0.059	0.008	0.206	0.048	0.067	1.337	0.001	0.016	0.232	0.001	0.146	0.095	0.004	0.027	0.021	0.018	0.034	0.001	0.001	1.825	0.253	0.443	2.268	0.696	1.169	2.521	0.804	0.86	0.64	0.36	2.62	0.10	0.90	0.54	0.32	0.31	0.37	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091119	17:00:00	103	42.7442	-69.5791	1.73	223	78.38203361	220.7346614	37.90039839	0.018727561	0.324671037	0.211592908	0.130263047	0.077703286	10-0390	1.977	0.260	0.351	0.078	0.043	0.206	0.127	0.120	0.021	0.304	0.127	0.081	1.941	0.001	0.036	0.260	0.001	0.230	0.121	0.008	0.030	0.027	0.020	0.024	0.001	0.001	2.588	0.427	0.680	3.268	1.107	1.718	3.695	1.148	0.87	0.61	0.39	2.34	0.12	0.88	0.54	0.38	0.33	0.30	2.74	0.50	0.54	0.02	0.08	1.44	3.402583769	2.264681868
20091119	17:00:00	103	42.7442	-69.5791	1.73	-999	-999	-999	-999	-999	-999	-999	-999	-999	10-0390.5	1.969	0.259	0.348	0.083	0.043	0.206	0.127	0.120	0.022	0.303	0.125	0.081	1.931	0.001	0.037	0.259	0.001	0.229	0.119	0.008	0.031	0.028	0.017	0.027	0.001	0.001	2.576	0.433	0.677	3.253	1.110	1.717	3.686	1.144	0.87	0.61	0.39	2.32	0.12	0.88	0.53	0.37	0.33	0.30	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091119	17:00:00	103	42.7442	-69.5791	1.73	-999	-999	-999	-999	-999	-999	-999	-999	-999	10-0391	1.962	0.267	0.349	0.085	0.044	0.207	0.127	0.121	0.020	0.303	0.119	0.079	1.934	0.001	0.028	0.267	0.001	0.227	0.122	0.008	0.031	0.028	0.017	0.025	0.001	0.001	2.578	0.432	0.673	3.251	1.105	1.721	3.683	1.146	0.88	0.61	0.39	2.33	0.12	0.88	0.53	0.37	0.33	0.30	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091119	16:58:00	103	42.7442	-69.5791	22.63	223	71.93673153	105.3602916	18.01647089	0.018590646	0.301364671	0.199871744	0.121036843	0.073485938	10-0392	1.035	0.170	0.195	0.046	0.018	0.105	0.021	0.028	0.004	0.267	0.022	0.057	1.019	0.001	0.016	0.170	0.001	0.117	0.078	0.002	0.018	0.011	0.011	0.035	0.001	0.001	1.400	0.156	0.412	1.812	0.568	0.933	1.968	0.660	0.90	0.73	0.27	2.46	0.08	0.92	0.53	0.44	0.22	0.34	5.04	0.49	0.61	0.02	0.04	0.67	0.284569139	1.049903942
20091119	16:58:00	103	42.7442	-69.5791	216.13	223	60.45869058	-999	-999	0.018087112	0.21043955	0.141402162	0.086910365	0.050321014	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091119	17:51:00	103A	42.8498	-69.6708	0	188	80.15030359	141.4711187	23.11117137	0.019199933	0.285130812	0.186095417	0.113033191	0.0659012	10-0393	1.149	0.200	0.203	0.052	0.029	0.128	0.047	0.069	0.012	0.199	0.044	0.067	1.137	0.001	0.012	0.200	0.001	0.124	0.079	0.006	0.024	0.022	0.017	0.028	0.001	0.001	1.552	0.247	0.400	1.952	0.647	1.050	2.199	0.714	0.91	0.62	0.38	2.40	0.11	0.89	0.52	0.34	0.29	0.37	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091119	19:37:00	104	43.0584	-69.8414	0	184	72.18759658	123.7840708	20.14431425	0.018920672	0.272424572	0.180624137	0.108591368	0.063755751	10-0394	1.039	0.179	0.177	0.048	0.025	0.104	0.047	0.059	0.009	0.188	0.031	0.057	1.029	0.001	0.010	0.179	0.001	0.111	0.066	0.006	0.020	0.019	0.017	0.027	0.001	0.001	1.395	0.220	0.348	1.743	0.568	0.924	1.963	0.631	0.89	0.61	0.39	2.46	0.11	0.89	0.53	0.35	0.28	0.37	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091119	22:14:00	105	43.0615	-70.3469	0	116	97.60215598	323.6415784	48.94012944	0.01794002	0.411376821	0.271511815	0.165329881	0.096817474	10-0395	4.621	0.131	0.817	0.106	0.010	0.039	0.038	0.174	0.009	1.756	0.069	0.008	4.381	0.001	0.240	0.131	0.001	0.767	0.050	0.003	0.018	0.013	0.082	0.151	0.001	0.001	5.569	0.335	1.874	7.443	2.209	3.157	7.778	2.051	0.68	0.85	0.15	2.52	0.04	0.96	0.59	0.89	0.04	0.07	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091120	00:00:05	106	42.8950	-70.5050	1.73	-999	104.4719989	432.5070759	69.78699287	0.016660331	0.756753953	0.508793079	0.308379164	0.185643611	10-0396	5.379	0.128	0.929	0.134	0.007	0.019	0.085	0.183	0.008	1.768	0.157	0.010	4.991	0.001	0.388	0.128	0.001	0.897	0.032	0.003	0.016	0.014	0.049	0.262	0.001	0.001	6.436	0.420	1.951	8.387	2.371	3.428	8.807	2.174	0.64	0.82	0.18	2.71	0.05	0.95	0.61	0.89	0.05	0.06	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091120	00:00:05	106	42.8950	-70.5050	13.83	-999	95.90399256	256.9426554	44.29095339	0.017509927	0.499278845	0.332823558	0.201579677	0.117477949	10-0397	4.977	0.046	0.847	0.119	0.006	0.010	0.024	0.147	0.005	1.942	0.063	0.004	4.610	0.001	0.367	0.046	0.001	0.821	0.026	0.001	0.007	0.008	0.056	0.248	0.012	0.001	5.870	0.299	2.021	7.891	2.320	3.213	8.190	2.095	0.65	0.87	0.13	2.53	0.04	0.96	0.61	0.96	0.02	0.02	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091120	00:00:05	106	42.8950	-70.5050	13.83	-999	-999	-999	-999	-999	-999	-999	-999	-999	10-0398	5.123	0.048	0.860	0.121	0.007	0.010	0.022	0.144	0.005	1.951	0.055	0.005	4.965	0.001	0.158	0.048	0.001	0.833	0.027	0.001	0.006	0.007	0.058	0.265	0.012	0.001	6.031	0.297	2.023	8.054	2.320	3.228	8.351	2.098	0.63	0.87	0.13	2.60	0.04	0.96	0.61	0.96	0.02	0.03	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091120	00:00:05	106	42.8950	-70.5050	0	-999	95.36366783	348.4297697	54.34099195	0.016493137	0.777006781	0.525818958	0.320602498	0.191608078	10-0399	4.698	0.121	0.807	0.125	0.007	0.020	0.062	0.190	0.012	1.653	0.149	0.011	4.343	0.001	0.355	0.121	0.001	0.775	0.032	0.003	0.016	0.015	0.061	0.183	0.026	0.001	5.626	0.400	1.829	7.455	2.229	3.157	7.855	2.023	0.67	0.82	0.18	2.52	0.05	0.95	0.60	0.89	0.04	0.07	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
