20100605	17:11:00	104	41.5282	-69.6769	2.7	30.5	-999	-999	-999	-999	-999	-999	-999	-999	10-1359.5	1.010	0.124	0.139	0.063	0.032	0.129	0.041	0.079	0.012	0.121	0.060	0.154	0.996	0.001	0.015	0.124	0.001	0.089	0.050	0.003	0.015	0.020	0.009	0.015	0.001	0.001	1.273	0.349	0.342	1.615	0.691	0.954	1.964	0.661	0.94	0.49	0.51	1.84	0.18	0.82	0.51	0.27	0.31	0.42	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100605	17:11:00	104	41.5282	-69.6769	2.7	30.5	-999	-999	-999	-999	-999	-999	-999	-999	10-1360	1.011	0.126	0.151	0.063	0.037	0.134	0.042	0.083	0.014	0.125	0.060	0.149	0.996	0.001	0.015	0.126	0.001	0.097	0.054	0.003	0.017	0.021	0.008	0.013	0.001	0.001	1.288	0.351	0.356	1.644	0.707	0.984	1.995	0.673	0.97	0.50	0.50	1.82	0.18	0.82	0.51	0.27	0.32	0.41	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100605	17:09:00	104	41.5282	-69.6769	9.4	30.5	96.46	238.327378	40.41779399	0.019675172	0.397716312	0.249160796	0.146919504	0.082630697	10-1361	1.097	0.128	0.170	0.065	0.035	0.128	0.041	0.080	0.013	0.170	0.073	0.141	1.054	0.001	0.043	0.128	0.001	0.115	0.055	0.002	0.015	0.021	0.011	0.022	0.001	0.001	1.395	0.340	0.406	1.801	0.746	1.044	2.141	0.716	0.95	0.54	0.46	1.87	0.16	0.84	0.51	0.34	0.28	0.38	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100605	17:07:00	104	41.5282	-69.6769	25.7	30.5	87.42	220.3012359	37.07624078	0.018802227	0.422597812	0.277810622	0.163493572	0.089669307	10-1362	2.710	0.074	0.568	0.076	0.001	0.023	0.034	0.099	0.001	1.324	0.055	0.024	2.094	0.001	0.616	0.074	0.001	0.520	0.048	0.001	0.008	0.008	0.052	0.286	0.001	0.001	3.352	0.233	1.402	4.754	1.635	2.277	4.987	1.534	0.84	0.86	0.14	2.05	0.05	0.95	0.54	0.90	0.04	0.06	4.25	0.16	-0.04	0.59	0.61	2.22	0.7994	-999.0000
20100605	19:30:00	104A	41.8880	-69.5687	0	-9999	110.99	197.9377846	28.31403149	0.019442407	0.476662381	0.308225802	0.175896795	0.097882846	10-1363	0.904	0.066	0.171	0.047	0.030	0.138	0.051	0.090	0.017	0.212	0.095	0.056	0.879	0.001	0.026	0.066	0.001	0.116	0.055	0.003	0.009	0.014	0.044	0.016	0.001	0.001	1.141	0.261	0.475	1.616	0.736	0.973	1.877	0.648	1.08	0.65	0.35	1.55	0.14	0.86	0.48	0.47	0.34	0.19	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100605	22:10:00	105	42.1778	-69.4827	3.3	206	95.85	161.2067121	25.22849679	0.020414331	0.309712801	0.193589927	0.113422868	0.064083342	10-1364	0.633	0.059	0.104	0.038	0.027	0.120	0.025	0.046	0.007	0.080	0.031	0.122	0.623	0.001	0.010	0.059	0.001	0.062	0.042	0.001	0.007	0.013	0.005	0.002	0.001	0.001	0.796	0.238	0.258	1.054	0.496	0.659	1.292	0.464	1.04	0.52	0.48	1.60	0.18	0.82	0.49	0.24	0.37	0.39	0.19	0.05	0.10	0.25	0.33	0.46	1.1428	0.3070
20100605	22:08:00	105	42.1778	-69.4827	20.6	206	90.01	216.9688499	34.69715834	0.018963315	0.353956874	0.228281909	0.136664633	0.077810057	10-1365	1.892	0.134	0.419	0.061	0.011	0.060	0.064	0.071	0.005	0.732	0.192	0.034	1.667	0.001	0.225	0.134	0.001	0.296	0.123	0.001	0.014	0.009	0.018	0.212	0.001	0.001	2.445	0.235	0.995	3.440	1.230	1.783	3.675	1.227	0.94	0.81	0.19	1.99	0.06	0.94	0.51	0.75	0.11	0.14	1.56	0.28	0.18	0.45	0.56	1.60	4.5799	0.6185
20100605	22:08:00	105	42.1778	-69.4827	20.6	206	-999	-999	-999	-999	-999	-999	-999	-999	10-1366	1.887	0.136	0.410	0.061	0.011	0.060	0.064	0.069	0.006	0.730	0.173	0.037	1.734	0.001	0.153	0.136	0.001	0.289	0.121	0.001	0.014	0.009	0.018	0.211	0.001	0.001	2.433	0.237	0.974	3.407	1.211	1.757	3.644	1.211	0.93	0.80	0.20	2.01	0.07	0.93	0.52	0.75	0.11	0.14	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100605	22:04:00	105	42.1778	-69.4827	27.2	206	87.19	191.0640389	32.05521802	0.019003723	0.340237594	0.220202154	0.135085993	0.076336836	10-1367	2.116	0.086	0.458	0.061	0.004	0.046	0.066	0.064	0.003	0.931	0.055	0.022	1.852	0.001	0.263	0.086	0.001	0.363	0.095	0.001	0.009	0.006	0.023	0.358	0.001	0.001	2.660	0.216	1.036	3.696	1.252	1.796	3.912	1.210	0.85	0.83	0.17	2.12	0.06	0.94	0.54	0.81	0.10	0.09	3.98	0.23	0.14	0.54	0.73	1.74	1.1991	0.6992
20100606	11:04:00	109	41.8142	-68.8679	2.9	157	87.72	160.7227372	27.08058357	0.020230982	0.335692962	0.21824857	0.124120152	0.0707442	10-1368	1.807	0.220	0.421	0.074	0.017	0.431	0.084	0.066	0.001	0.325	0.051	0.061	1.779	0.001	0.028	0.220	0.001	0.216	0.205	0.001	0.021	0.014	0.016	0.038	0.001	0.001	2.448	0.285	0.824	3.272	1.109	1.750	3.557	1.189	0.97	0.74	0.26	2.21	0.08	0.92	0.51	0.32	0.45	0.24	-999.00	-999.00	-999.00	-999.00	0.27	0.47	1.3912	1.0856
20100606	10:59:00	109	41.8142	-68.8679	23.4	157	74.91	192.9457462	35.01793385	0.019210101	0.29167797	0.191154745	0.118440701	0.066144503	10-1369	0.859	0.076	0.153	0.054	0.038	0.196	0.030	0.060	0.006	0.101	0.019	0.135	0.849	0.001	0.010	0.076	0.001	0.083	0.070	0.001	0.008	0.016	0.008	0.014	0.001	0.001	1.088	0.285	0.354	1.442	0.639	0.868	1.727	0.595	1.01	0.55	0.45	1.70	0.17	0.83	0.50	0.20	0.44	0.35	0.30	0.12	0.18	0.22	0.43	1.81	4.5366	0.9233
20100606	10:53:00	109	41.8142	-68.8679	45.2	157	79.42	171.2550312	29.76078888	0.019051287	0.307815393	0.201081496	0.123835253	0.069280569	10-1370	2.152	0.023	0.347	0.045	0.001	0.001	0.004	0.071	0.001	0.914	0.002	0.005	2.080	0.001	0.072	0.023	0.001	0.330	0.017	0.001	0.003	0.002	0.032	0.157	0.001	0.001	2.522	0.125	0.916	3.438	1.041	1.411	3.563	0.948	0.66	0.88	0.12	2.42	0.04	0.96	0.60	0.97	0.00	0.03	0.74	0.00	0.04	0.27	0.54	1.80	1.3827	1.0472
20100606	10:53:00	109	41.8142	-68.8679	150.1	157	59.33	-999	-999	0.018944366	0.242617191	0.158488791	0.097501434	0.054530247	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100606	14:33:00	109A	41.8137	-68.0953	0	70	83.79	168.5601564	30.51401868	0.018637222	0.28912124	0.189435831	0.116213729	0.073743576	10-1371	1.208	0.094	0.180	0.061	0.018	0.148	0.039	0.088	0.014	0.256	0.022	0.132	1.195	0.001	0.013	0.094	0.001	0.132	0.048	0.003	0.011	0.015	0.014	0.013	0.001	0.001	1.482	0.334	0.444	1.926	0.778	1.052	2.260	0.709	0.87	0.57	0.43	1.90	0.15	0.85	0.53	0.39	0.29	0.32	0.31	0.21	0.08	0.25	0.62	1.22	2.2084	1.2087
20100606	14:33:00	109A	41.8137	-68.0953	0	70	-999	-999	-999	-999	-999	-999	-999	-999	10-1372	1.113	0.093	0.162	0.059	0.018	0.147	0.039	0.085	0.012	0.210	0.022	0.139	1.101	0.001	0.011	0.093	0.001	0.114	0.048	0.003	0.010	0.015	0.014	0.013	0.001	0.001	1.368	0.334	0.397	1.765	0.731	0.986	2.099	0.668	0.89	0.54	0.46	1.87	0.16	0.84	0.53	0.35	0.31	0.35	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100606	16:22:00	110	41.8065	-67.8135	2.8	36	88.04	213.5395716	32.25951756	0.020081842	0.269271341	0.169095012	0.102271448	0.057618786	10-1373	1.317	0.108	0.196	0.068	0.017	0.136	0.042	0.100	0.014	0.299	0.035	0.117	1.306	0.001	0.012	0.108	0.001	0.148	0.048	0.003	0.012	0.013	0.011	0.004	0.001	0.001	1.621	0.341	0.487	2.108	0.828	1.132	2.449	0.754	0.86	0.59	0.41	1.96	0.14	0.86	0.54	0.44	0.26	0.30	0.26	0.43	0.37	0.35	0.29	1.01	10.8757	0.7102
20100606	16:21:00	110	41.8065	-67.8135	31.9	36	85.12	371.3975132	52.08609819	0.018710648	0.312935258	0.208873376	0.129801695	0.071956318	10-1374	6.744	0.138	1.063	0.140	0.001	0.059	0.030	0.248	0.008	2.872	0.050	0.035	6.714	0.001	0.030	0.138	0.001	1.032	0.031	0.001	0.015	0.014	0.053	0.052	0.001	0.001	7.945	0.461	2.981	10.926	3.442	4.643	11.387	3.184	0.69	0.87	0.13	2.31	0.04	0.96	0.59	0.92	0.03	0.05	0.65	0.59	0.93	0.39	0.38	5.18	0.4216	-777.0000
20100606	16:22:00	110	41.8065	-67.8135	0	36	84.08	183.4772159	30.60827536	0.018928623	0.282222632	0.18798753	0.120639801	0.071078623	10-1375	0.898	0.074	0.124	0.047	0.012	0.105	0.027	0.068	0.009	0.193	0.025	0.108	0.890	0.001	0.008	0.074	0.001	0.093	0.031	0.002	0.008	0.015	0.010	0.008	0.001	0.001	1.096	0.259	0.335	1.431	0.594	0.792	1.690	0.544	0.88	0.56	0.44	1.85	0.15	0.85	0.53	0.40	0.26	0.33	0.35	0.10	0.22	0.27	0.52	-999.00	-999.0000	-999.0000
20100606	19:25:00	112	42.2326	-67.7774	0	234	93.63	164.1839423	28.38556641	0.019527095	0.299387009	0.199444392	0.119993247	0.070009921	10-1376	0.920	0.187	0.110	0.049	0.021	0.084	0.056	0.059	0.012	0.104	0.032	0.062	0.908	0.001	0.012	0.187	0.001	0.084	0.026	0.007	0.021	0.029	0.011	0.008	0.001	0.001	1.217	0.238	0.241	1.458	0.479	0.776	1.696	0.546	0.84	0.50	0.50	2.54	0.14	0.86	0.54	0.25	0.29	0.46	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100606	22:45:00	114	42.5420	-67.6940	0	225	79.56	159.8180363	27.90707036	0.019216763	0.335940049	0.218878359	0.132761525	0.073722215	10-1377	0.995	0.290	0.109	0.045	0.006	0.086	0.053	0.054	0.010	0.080	0.059	0.037	0.977	0.001	0.018	0.290	0.001	0.083	0.026	0.002	0.031	0.026	0.012	0.016	0.007	0.001	1.394	0.199	0.231	1.625	0.430	0.829	1.824	0.611	0.83	0.54	0.46	3.24	0.11	0.89	0.55	0.23	0.24	0.54	-999.00	-999.00	0.32	0.33	0.84	0.86	2.8641	-999.0000
20100606	22:45:00	114	42.5420	-67.6966	0	225	-999	-999	-999	-999	-999	-999	-999	-999	10-1378	1.001	0.298	0.105	0.046	0.006	0.088	0.054	0.055	0.009	0.071	0.065	0.040	0.983	0.001	0.018	0.298	0.001	0.079	0.026	0.003	0.032	0.026	0.011	0.017	0.005	0.001	1.404	0.204	0.230	1.634	0.434	0.837	1.838	0.622	0.84	0.53	0.47	3.24	0.11	0.89	0.54	0.22	0.24	0.54	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100607	10:57:00	118A	43.6209	-67.2329	0	178	94.56	185.9661292	37.106853	0.018907016	0.361858114	0.238604669	0.142639736	0.082480231	10-1379	0.816	0.160	0.115	0.034	0.008	0.063	0.031	0.059	0.005	0.097	0.137	0.023	0.802	0.001	0.013	0.160	0.001	0.089	0.026	0.002	0.017	0.013	0.023	0.034	0.001	0.001	1.091	0.152	0.305	1.396	0.457	0.732	1.548	0.519	0.90	0.67	0.33	2.39	0.10	0.90	0.53	0.45	0.20	0.35	0.67	0.08	-999.00	-999.00	-999.00	0.63	1.9257	-999.0000
20100607	15:16:00	119	44.0511	-66.8666	2.9	157.5	100.67	201.0935779	36.23602561	0.018818095	0.343303761	0.227120446	0.136464196	0.079424039	10-1380	1.323	0.204	0.188	0.049	0.004	0.026	0.070	0.118	0.017	0.156	0.210	0.021	1.241	0.001	0.082	0.204	0.001	0.162	0.026	0.008	0.024	0.020	0.012	0.116	0.001	0.001	1.715	0.275	0.396	2.111	0.671	1.063	2.386	0.691	0.80	0.59	0.41	2.56	0.12	0.88	0.55	0.53	0.14	0.33	0.50	0.08	0.15	0.32	0.44	1.02	3.6719	-999.0000
20100607	15:13:00	119	44.0511	-66.8666	18.1	157.5	81.53	230.1506543	39.24912771	0.018847254	0.336442667	0.217805124	0.137779678	0.076742495	10-1381	1.862	0.312	0.267	0.064	0.008	0.039	0.080	0.119	0.016	0.314	0.258	0.018	1.767	0.001	0.095	0.312	0.001	0.223	0.044	0.006	0.034	0.027	0.017	0.201	0.001	0.001	2.441	0.297	0.619	3.060	0.916	1.495	3.357	1.029	0.80	0.68	0.32	2.66	0.09	0.91	0.55	0.56	0.12	0.32	0.90	-777.00	0.07	0.34	0.61	1.65	2.4884	-999.0000
20100607	15:08:00	119	44.0511	-66.8666	45.7	157.5	85.04	97.2971195	15.61104774	0.018919541	0.33041444	0.215155528	0.132652732	0.075176433	10-1382	0.372	0.125	0.044	0.013	0.001	0.002	0.008	0.007	0.001	0.075	0.012	0.007	0.366	0.001	0.006	0.125	0.001	0.032	0.012	0.001	0.013	0.006	0.009	0.105	0.001	0.001	0.541	0.036	0.089	0.630	0.125	0.294	0.666	0.229	0.79	0.71	0.29	4.33	0.05	0.95	0.56	0.38	0.04	0.58	4.45	0.23	0.63	0.55	0.64	0.44	0.2103	-999.0000
20100607	18:06:00	120	44.2332	-67.2603	2.8	192.5	85.98	155.5563227	26.88866855	0.019371658	0.315709905	0.2077136	0.123354952	0.070374653	10-1383	0.936	0.111	0.121	0.034	0.004	0.017	0.063	0.092	0.028	0.144	0.150	0.010	0.905	0.001	0.031	0.111	0.001	0.107	0.014	0.005	0.012	0.011	0.008	0.048	0.001	0.001	1.168	0.227	0.315	1.483	0.542	0.774	1.710	0.499	0.83	0.58	0.42	2.15	0.13	0.87	0.55	0.59	0.17	0.24	0.90	0.24	0.52	0.35	0.63	0.71	1.8169	-999.0000
20100607	18:06:00	120	44.2332	-67.2603	2.8	192.5	-999	-999	-999	-999	-999	-999	-999	-999	10-1384	0.919	0.108	0.121	0.033	0.004	0.016	0.061	0.089	0.027	0.142	0.146	0.010	0.891	0.001	0.028	0.108	0.001	0.107	0.014	0.005	0.012	0.011	0.009	0.042	0.001	0.001	1.148	0.220	0.308	1.456	0.528	0.757	1.676	0.487	0.82	0.58	0.42	2.17	0.13	0.87	0.55	0.59	0.17	0.24	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100607	18:02:00	120	44.2332	-67.2603	17.7	192.5	74.50	129.6113771	23.66320372	0.018847254	0.336442667	0.217805124	0.137779678	0.076742495	10-1385	0.770	0.118	0.120	0.024	0.003	0.008	0.018	0.035	0.005	0.185	0.068	0.009	0.740	0.001	0.030	0.118	0.001	0.096	0.024	0.001	0.013	0.012	0.014	0.154	0.001	0.001	1.008	0.091	0.264	1.272	0.355	0.593	1.363	0.409	0.77	0.74	0.26	2.84	0.07	0.93	0.56	0.62	0.07	0.31	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100607	17:55:00	120	44.2332	-67.2603	22.4	192.5	76.24	104.4913954	18.95245552	0.018911766	0.338013955	0.224768164	0.136765591	0.074652731	10-1386	0.607	0.094	0.095	0.018	0.002	0.005	0.010	0.020	0.001	0.171	0.037	0.007	0.590	0.001	0.017	0.094	0.001	0.075	0.020	0.001	0.010	0.008	0.014	0.157	0.001	0.001	0.796	0.056	0.215	1.011	0.271	0.460	1.067	0.326	0.76	0.79	0.21	2.94	0.05	0.95	0.57	0.64	0.05	0.31	4.08	0.31	0.11	0.56	0.78	0.69	0.2424	-999.0000
20100607	19:23:00	121	44.1083	-67.2450	0	192.5	77.34	136.9570807	23.82905682	0.018972455	0.329580673	0.21510572	0.131716324	0.073352101	10-1387	0.511	0.079	0.068	0.020	0.003	0.013	0.017	0.057	0.015	0.074	0.117	0.013	0.500	0.001	0.011	0.079	0.001	0.060	0.008	0.004	0.009	0.007	0.012	0.023	0.001	0.001	0.658	0.122	0.207	0.865	0.329	0.476	0.987	0.316	0.93	0.63	0.37	2.00	0.12	0.88	0.52	0.60	0.10	0.29	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100607	20:34:00	121A	44.0865	-67.3991	0	165.8	84.40	105.9049976	16.74864389	0.019567396	0.283528086	0.189364364	0.116581964	0.067646911	10-1388	0.393	0.058	0.051	0.018	0.002	0.014	0.020	0.041	0.020	0.056	0.090	0.010	0.385	0.001	0.008	0.058	0.001	0.045	0.006	0.005	0.006	0.006	0.024	0.008	0.001	0.001	0.502	0.109	0.162	0.664	0.271	0.380	0.773	0.250	0.97	0.60	0.40	1.85	0.14	0.86	0.51	0.58	0.14	0.27	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100607	22:53:00	122	44.0043	-67.7522	3.3	197	81.52	284.5063246	48.14401239	0.018943357	0.311413239	0.208896904	0.12688579	0.073673324	10-1389	1.248	0.117	0.249	0.043	0.006	0.017	0.057	0.140	0.023	0.198	0.214	0.010	1.156	0.001	0.092	0.117	0.001	0.219	0.030	0.005	0.015	0.017	0.012	0.221	0.001	0.001	1.614	0.273	0.435	2.049	0.708	1.074	2.322	0.619	0.86	0.61	0.39	2.28	0.12	0.88	0.54	0.67	0.13	0.21	1.16	0.09	1.07	0.41	0.29	1.33	5.3722	-999.0000
20100607	22:53:00	122	44.0043	-67.7522	3.3	197	-999	-999	-999	-999	-999	-999	-999	-999	10-1390	1.196	0.115	0.233	0.042	0.006	0.017	0.058	0.129	0.026	0.189	0.196	0.010	1.119	0.001	0.077	0.115	0.001	0.206	0.027	0.005	0.015	0.017	0.012	0.213	0.001	0.001	1.544	0.265	0.408	1.952	0.673	1.021	2.217	0.591	0.85	0.61	0.39	2.29	0.12	0.88	0.54	0.65	0.14	0.21	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100607	22:50:00	122	44.0043	-67.7522	20.1	197	78.74	325.0264716	61.5082022	0.018921745	0.330593307	0.216932126	0.13420927	0.075019054	10-1391	1.532	0.095	0.349	0.048	0.005	0.011	0.042	0.091	0.007	0.337	0.247	0.007	1.407	0.001	0.125	0.095	0.001	0.305	0.044	0.001	0.012	0.010	0.020	0.312	0.001	0.001	1.976	0.195	0.600	2.576	0.795	1.239	2.771	0.744	0.81	0.75	0.25	2.49	0.07	0.93	0.55	0.78	0.08	0.14	1.41	0.17	0.91	0.47	0.51	1.78	5.4515	-999.0000
20100607	22:50:00	122	44.0043	-67.7522	20.1	197	-999	-999	-999	-999	-999	-999	-999	-999	10-1391.5	1.523	0.096	0.338	0.047	0.006	0.013	0.042	0.092	0.007	0.334	0.245	0.007	1.398	0.001	0.125	0.096	0.001	0.295	0.043	0.001	0.013	0.011	0.020	0.325	0.001	0.001	1.957	0.195	0.598	2.555	0.793	1.227	2.750	0.743	0.81	0.75	0.25	2.47	0.07	0.93	0.55	0.78	0.08	0.14	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100607	22:42:00	122	44.0043	-67.7522	34.3	197	68.62	144.8480019	27.48201807	0.018872162	0.316361272	0.212531589	0.130926343	0.071816923	10-1392	1.746	0.092	0.344	0.043	0.001	0.003	0.010	0.052	0.002	0.699	0.006	0.006	1.671	0.001	0.075	0.092	0.001	0.251	0.093	0.001	0.010	0.006	0.028	0.336	0.001	0.001	2.182	0.113	0.708	2.890	0.821	1.257	3.003	0.816	0.72	0.86	0.14	2.66	0.04	0.96	0.58	0.86	0.02	0.12	4.30	0.28	1.07	0.55	1.09	1.07	1.8545	-999.0000
20100608	11:19:00	126	43.4083	-67.6916	2.7	250	74.70	174.8862907	34.6378172	0.019187141	0.309867744	0.205347532	0.119055433	0.071709666	10-1393	1.142	0.233	0.140	0.051	0.009	0.082	0.087	0.130	0.020	0.085	0.158	0.023	1.113	0.001	0.030	0.233	0.001	0.110	0.030	0.005	0.027	0.023	0.009	0.014	0.001	0.001	1.515	0.311	0.334	1.849	0.645	1.018	2.160	0.677	0.89	0.52	0.48	2.35	0.14	0.86	0.53	0.36	0.26	0.38	1.57	0.10	0.76	0.34	0.43	1.01	2.8728	-999.0000
20100608	11:16:00	126	43.4083	-67.6916	15	250	76.39	282.4228844	59.40687935	0.019549035	0.300333468	0.193042578	0.112210749	0.066213086	10-1394	1.722	0.468	0.191	0.078	0.013	0.116	0.112	0.174	0.026	0.138	0.151	0.023	1.677	0.001	0.045	0.468	0.001	0.145	0.046	0.007	0.053	0.035	0.014	0.018	0.001	0.001	2.381	0.413	0.418	2.799	0.831	1.490	3.212	1.021	0.87	0.50	0.50	2.87	0.13	0.87	0.54	0.28	0.24	0.48	1.55	0.12	0.67	0.34	0.48	1.41	3.1636	-999.0000
20100608	11:13:00	126	43.4083	-67.6916	34.8	250	79.41	82.01334487	14.79856184	0.018893064	0.289926969	0.188068326	0.111180142	0.067348994	10-1395	0.568	0.138	0.083	0.021	0.005	0.014	0.031	0.012	0.002	0.121	0.012	0.008	0.559	0.001	0.009	0.138	0.001	0.055	0.028	0.001	0.015	0.009	0.007	0.041	0.001	0.001	0.789	0.074	0.152	0.941	0.226	0.447	1.015	0.329	0.79	0.67	0.33	3.49	0.07	0.93	0.56	0.40	0.15	0.44	3.38	0.37	0.43	0.48	0.61	0.53	0.4480	-999.0000
20100608	11:13:00	126	43.4083	-67.6916	34.8	250	-999	-999	-999	-999	-999	-999	-999	-999	10-1396	0.560	0.136	0.082	0.022	0.005	0.014	0.034	0.011	0.003	0.120	0.011	0.009	0.554	0.001	0.006	0.136	0.001	0.054	0.028	0.001	0.015	0.010	0.007	0.039	0.001	0.001	0.778	0.079	0.150	0.928	0.229	0.447	1.007	0.329	0.80	0.66	0.34	3.40	0.08	0.92	0.56	0.40	0.16	0.44	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100608	11:13:00	126	43.4083	-67.6916	245	250	5.24	-999	-999	0.018384419	0.168393612	0.112309714	0.073925816	0.041392605	-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100608	14:03:00	127	43.1436	-67.9286	3.3	199.5	79.90	152.2905291	26.67651862	0.019532	0.352854365	0.222072253	0.132122011	0.075096604	10-1397	0.702	0.103	0.116	0.037	0.033	0.105	0.033	0.080	0.022	0.087	0.043	0.053	0.690	0.001	0.012	0.103	0.001	0.073	0.043	0.007	0.012	0.014	0.006	0.014	0.001	0.001	0.921	0.225	0.268	1.189	0.493	0.712	1.414	0.457	1.01	0.54	0.46	1.87	0.16	0.84	0.50	0.28	0.37	0.34	0.35	0.08	0.18	0.31	0.56	0.58	1.6920	-999.0000
20100608	14:01:00	127	43.1436	-67.9286	20.3	199.5	85.38	200.6759693	39.04257576	0.019016678	0.379595973	0.237881368	0.146687568	0.082460377	10-1398	1.879	0.539	0.272	0.081	0.023	0.174	0.086	0.106	0.019	0.223	0.152	0.053	1.847	0.001	0.032	0.539	0.001	0.185	0.087	0.005	0.062	0.044	0.015	0.027	0.001	0.001	2.690	0.345	0.572	3.262	0.917	1.728	3.607	1.250	0.92	0.62	0.38	2.93	0.10	0.90	0.52	0.30	0.23	0.47	1.05	0.09	0.08	0.29	0.60	1.35	3.5422	-999.0000
20100608	13:56:00	127	43.1436	-67.9286	30.1	199.5	87.76	104.9025462	20.44831179	0.018364762	0.435705909	0.278070809	0.16803765	0.094910071	10-1399	0.773	0.304	0.094	0.033	0.010	0.029	0.023	0.017	0.003	0.109	0.016	0.034	0.765	0.001	0.008	0.304	0.001	0.062	0.032	0.001	0.035	0.025	0.009	0.036	0.001	0.001	1.171	0.110	0.164	1.335	0.274	0.672	1.445	0.525	0.87	0.60	0.40	4.27	0.08	0.92	0.53	0.24	0.12	0.64	4.72	0.41	1.86	0.46	0.70	0.59	0.7554	-999.0000
20100608	16:18:00	128	42.8942	-68.1566	3.4	172	85.32	169.7835327	29.20972606	0.019669229	0.328261942	0.206528135	0.12238677	0.069643154	10-1400	0.865	0.160	0.149	0.048	0.042	0.142	0.055	0.102	0.026	0.091	0.033	0.062	0.838	0.001	0.027	0.160	0.001	0.089	0.060	0.012	0.019	0.016	0.005	0.013	0.001	0.001	1.174	0.293	0.308	1.482	0.601	0.910	1.775	0.585	1.05	0.51	0.49	1.95	0.17	0.83	0.49	0.21	0.41	0.38	0.05	0.20	0.14	0.23	0.41	0.72	2.6861	-999.0000
20100608	16:16:00	128	42.8942	-68.1566	13.1	172	-999.00	174.7620008	29.62683588	0.019820754	0.339294592	0.220305188	0.125337078	0.073397056	10-1401	1.386	0.296	0.230	0.069	0.047	0.182	0.094	0.082	0.017	0.161	0.061	0.062	1.360	0.001	0.026	0.296	0.001	0.151	0.079	0.006	0.033	0.036	0.008	0.017	0.001	0.001	1.912	0.324	0.451	2.363	0.775	1.301	2.687	0.903	0.94	0.58	0.42	2.47	0.12	0.88	0.52	0.25	0.36	0.40	0.26	0.18	0.02	0.32	0.50	1.12	3.8696	-999.0000
20100608	16:16:00	128	42.8942	-68.1566	13.1	172	-999	-999	-999	-999	-999	-999	-999	-999	10-1402	1.387	0.296	0.228	0.069	0.047	0.182	0.095	0.082	0.019	0.155	0.071	0.067	1.357	0.001	0.029	0.296	0.001	0.149	0.079	0.006	0.033	0.035	0.008	0.017	0.001	0.001	1.911	0.332	0.455	2.366	0.787	1.311	2.698	0.913	0.95	0.58	0.42	2.43	0.12	0.88	0.51	0.25	0.35	0.40	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100608	16:11:00	128	42.8942	-68.1566	35.4	172	68.04	64.31509532	10.31639973	0.018908636	0.333721579	0.221770369	0.133243468	0.074246862	10-1403	0.429	0.125	0.073	0.015	0.003	0.011	0.013	0.008	0.001	0.123	0.008	0.009	0.424	0.001	0.005	0.125	0.001	0.045	0.028	0.001	0.014	0.007	0.008	0.044	0.001	0.001	0.627	0.045	0.145	0.772	0.190	0.388	0.817	0.292	0.90	0.76	0.24	3.30	0.06	0.94	0.53	0.45	0.09	0.46	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
